n,tousen
24834,0.499379
24835,0.499389
24836,0.499389
24837,0.499379
24838,0.499389
24839,0.4994
24840,0.499411
24841,0.499411
24842,0.499411
24843,0.499411
24844,0.499389
24845,0.499368
24846,0.499357
24847,0.499357
24848,0.499368
24849,0.499379
24850,0.499379
24851,0.49939
24852,0.499379
24853,0.49939
24854,0.499347
24855,0.499326
24856,0.499304
24857,0.499315
24858,0.499326
24859,0.499336
24860,0.499347
24861,0.499347
24862,0.499358
24863,0.499369
24864,0.499369
24865,0.499326
24866,0.499337
24867,0.499337
24868,0.499315
24869,0.499315
24870,0.499315
24871,0.499326
24872,0.499337
24873,0.499347
24874,0.499358
24875,0.499358
24876,0.499369
24877,0.49938
24878,0.49939
24879,0.499401
24880,0.49939
24881,0.49939
24882,0.49939
24883,0.499401
24884,0.499412
24885,0.499423
24886,0.49938
24887,0.499391
24888,0.499391
24889,0.499401
24890,0.499359
24891,0.499337
24892,0.499348
24893,0.499327
24894,0.499337
24895,0.499348
24896,0.499327
24897,0.499337
24898,0.499337
24899,0.499337
24900,0.499348
24901,0.499359
24902,0.49937
24903,0.49938
24904,0.49937
24905,0.499348
24906,0.499359
24907,0.499348
24908,0.499306
24909,0.499295
24910,0.499306
24911,0.499284
24912,0.499263
24913,0.499274
24914,0.499285
24915,0.499242
24916,0.499242
24917,0.499231
24918,0.49921
24919,0.499221
24920,0.499231
24921,0.499242
24922,0.499253
24923,0.499242
24924,0.499242
24925,0.499253
24926,0.499242
24927,0.499242
24928,0.499242
24929,0.499253
24930,0.499264
24931,0.499274
24932,0.499285
24933,0.499296
24934,0.499306
24935,0.499306
24936,0.499306
24937,0.499306
24938,0.499307
24939,0.499317
24940,0.499328
24941,0.499339
24942,0.499328
24943,0.499339
24944,0.499349
24945,0.49936
24946,0.499349
24947,0.499349
24948,0.49936
24949,0.499339
24950,0.499349
24951,0.499307
24952,0.499318
24953,0.499328
24954,0.499339
24955,0.49935
24956,0.499307
24957,0.499318
24958,0.499328
24959,0.499328
24960,0.499339
24961,0.49935
24962,0.49935
24963,0.49936
24964,0.49936
24965,0.49936
24966,0.499361
24967,0.49935
24968,0.499361
24969,0.499361
24970,0.499371
24971,0.499371
24972,0.499382
24973,0.499382
24974,0.499339
24975,0.49935
24976,0.499308
24977,0.499308
24978,0.499318
24979,0.499329
24980,0.49934
24981,0.49935
24982,0.49935
24983,0.499361
24984,0.499372
24985,0.499382
24986,0.499382
24987,0.499382
24988,0.499393
24989,0.499404
24990,0.499414
24991,0.499425
24992,0.499436
24993,0.499393
24994,0.499393
24995,0.499404
24996,0.499404
24997,0.499414
24998,0.499372
24999,0.499383
25000,0.499393
25001,0.499404
25002,0.499415
25003,0.499425
25004,0.499436
25005,0.499447
25006,0.499436
25007,0.499447
25008,0.499447
25009,0.499436
25010,0.499447
25011,0.499457
25012,0.499457
25013,0.499415
25014,0.499415
25015,0.499425
25016,0.499404
25017,0.499415
25018,0.499415
25019,0.499415
25020,0.499404
25021,0.499383
25022,0.499394
25023,0.499404
25024,0.499415
25025,0.499426
25026,0.499436
25027,0.499394
25028,0.499405
25029,0.499415
25030,0.499426
25031,0.499436
25032,0.499447
25033,0.499436
25034,0.499394
25035,0.499352
25036,0.499352
25037,0.499352
25038,0.499352
25039,0.499341
25040,0.499352
25041,0.49933
25042,0.499331
25043,0.49932
25044,0.49932
25045,0.499331
25046,0.499331
25047,0.499341
25048,0.499352
25049,0.499352
25050,0.499352
25051,0.499341
25052,0.499331
25053,0.499341
25054,0.499331
25055,0.499341
25056,0.499299
25057,0.49931
25058,0.49931
25059,0.49932
25060,0.499331
25061,0.499342
25062,0.499342
25063,0.499342
25064,0.499342
25065,0.499331
25066,0.499321
25067,0.499331
25068,0.499342
25069,0.499331
25070,0.499331
25071,0.499342
25072,0.499353
25073,0.499363
25074,0.499363
25075,0.499374
25076,0.499384
25077,0.499395
25078,0.499395
25079,0.499406
25080,0.499416
25081,0.499416
25082,0.499406
25083,0.499416
25084,0.499427
25085,0.499416
25086,0.499406
25087,0.499406
25088,0.499417
25089,0.499395
25090,0.499406
25091,0.499406
25092,0.499417
25093,0.499427
25094,0.499427
25095,0.499406
25096,0.499396
25097,0.499406
25098,0.499417
25099,0.499427
25100,0.499438
25101,0.499438
25102,0.499438
25103,0.499449
25104,0.499459
25105,0.499459
25106,0.499449
25107,0.499459
25108,0.499459
25109,0.49947
25110,0.499481
25111,0.499491
25112,0.499502
25113,0.499512
25114,0.499523
25115,0.499534
25116,0.499491
25117,0.499481
25118,0.499481
25119,0.499491
25120,0.499491
25121,0.499491
25122,0.499491
25123,0.499502
25124,0.499513
25125,0.499523
25126,0.499534
25127,0.499544
25128,0.499555
25129,0.499566
25130,0.499576
25131,0.499587
25132,0.499587
25133,0.499587
25134,0.499598
25135,0.499608
25136,0.499619
25137,0.499629
25138,0.49964
25139,0.49964
25140,0.499619
25141,0.499629
25142,0.499619
25143,0.499629
25144,0.499629
25145,0.499629
25146,0.49964
25147,0.499629
25148,0.49964
25149,0.499651
25150,0.499661
25151,0.499672
25152,0.499682
25153,0.499693
25154,0.499704
25155,0.499704
25156,0.499704
25157,0.499704
25158,0.499704
25159,0.499714
25160,0.499725
25161,0.499683
25162,0.499683
25163,0.499683
25164,0.499661
25165,0.499672
25166,0.499683
25167,0.499683
25168,0.499672
25169,0.499672
25170,0.499683
25171,0.499683
25172,0.499693
25173,0.499693
25174,0.499704
25175,0.499714
25176,0.499725
25177,0.499725
25178,0.499725
25179,0.499725
25180,0.499683
25181,0.499693
25182,0.499704
25183,0.499715
25184,0.499715
25185,0.499725
25186,0.499715
25187,0.499704
25188,0.499715
25189,0.499704
25190,0.499715
25191,0.499715
25192,0.499725
25193,0.499736
25194,0.499725
25195,0.499715
25196,0.499725
25197,0.499725
25198,0.499736
25199,0.499725
25200,0.499736
25201,0.499746
25202,0.499757
25203,0.499768
25204,0.499757
25205,0.499746
25206,0.499746
25207,0.499757
25208,0.499746
25209,0.499736
25210,0.499736
25211,0.499694
25212,0.499704
25213,0.499715
25214,0.499725
25215,0.499736
25216,0.499694
25217,0.499704
25218,0.499715
25219,0.499725
25220,0.499736
25221,0.499715
25222,0.499715
25223,0.499715
25224,0.499726
25225,0.499736
25226,0.499747
25227,0.499747
25228,0.499757
25229,0.499747
25230,0.499757
25231,0.499768
25232,0.499778
25233,0.499778
25234,0.499789
25235,0.499747
25236,0.499757
25237,0.499715
25238,0.499726
25239,0.499715
25240,0.499715
25241,0.499715
25242,0.499694
25243,0.499705
25244,0.499715
25245,0.499726
25246,0.499736
25247,0.499726
25248,0.499726
25249,0.499736
25250,0.499736
25251,0.499726
25252,0.499726
25253,0.499715
25254,0.499726
25255,0.499736
25256,0.499747
25257,0.499747
25258,0.499747
25259,0.499758
25260,0.499768
25261,0.499779
25262,0.499779
25263,0.499768
25264,0.499768
25265,0.499779
25266,0.499789
25267,0.4998
25268,0.499789
25269,0.4998
25270,0.4998
25271,0.49981
25272,0.49981
25273,0.49981
25274,0.4998
25275,0.49981
25276,0.4998
25277,0.49981
25278,0.49981
25279,0.499821
25280,0.499831
25281,0.499842
25282,0.499853
25283,0.499831
25284,0.499821
25285,0.499821
25286,0.499821
25287,0.499821
25288,0.499832
25289,0.499842
25290,0.499832
25291,0.499789
25292,0.4998
25293,0.499789
25294,0.499779
25295,0.499779
25296,0.499779
25297,0.499768
25298,0.499779
25299,0.499789
25300,0.49979
25301,0.49979
25302,0.49979
25303,0.4998
25304,0.4998
25305,0.499811
25306,0.499811
25307,0.499821
25308,0.499811
25309,0.499821
25310,0.499832
25311,0.499821
25312,0.499821
25313,0.499832
25314,0.499842
25315,0.4998
25316,0.4998
25317,0.499811
25318,0.499769
25319,0.499769
25320,0.499779
25321,0.499758
25322,0.499769
25323,0.499779
25324,0.499779
25325,0.49979
25326,0.499748
25327,0.499758
25328,0.499737
25329,0.499748
25330,0.499758
25331,0.499758
25332,0.499758
25333,0.499769
25334,0.499779
25335,0.49979
25336,0.4998
25337,0.4998
25338,0.4998
25339,0.4998
25340,0.499811
25341,0.499769
25342,0.499779
25343,0.499769
25344,0.499758
25345,0.499748
25346,0.499748
25347,0.499758
25348,0.499758
25349,0.499737
25350,0.499748
25351,0.499758
25352,0.499769
25353,0.499758
25354,0.499769
25355,0.499748
25356,0.499748
25357,0.499737
25358,0.499748
25359,0.499758
25360,0.499759
25361,0.499769
25362,0.49978
25363,0.49979
25364,0.499769
25365,0.49978
25366,0.49979
25367,0.499801
25368,0.49979
25369,0.49979
25370,0.49979
25371,0.49979
25372,0.49979
25373,0.499801
25374,0.499811
25375,0.499801
25376,0.499801
25377,0.499811
25378,0.499822
25379,0.499832
25380,0.499843
25381,0.499843
25382,0.499853
25383,0.499853
25384,0.499864
25385,0.499874
25386,0.499874
25387,0.499874
25388,0.499874
25389,0.499885
25390,0.499843
25391,0.499801
25392,0.499801
25393,0.499811
25394,0.499801
25395,0.499759
25396,0.499769
25397,0.49978
25398,0.499769
25399,0.49978
25400,0.49978
25401,0.499769
25402,0.49978
25403,0.49978
25404,0.49979
25405,0.499769
25406,0.49978
25407,0.49979
25408,0.49979
25409,0.49978
25410,0.49978
25411,0.499769
25412,0.499759
25413,0.499717
25414,0.499728
25415,0.499738
25416,0.499728
25417,0.499738
25418,0.499749
25419,0.499759
25420,0.499717
25421,0.499707
25422,0.499707
25423,0.499707
25424,0.499717
25425,0.499717
25426,0.499728
25427,0.499738
25428,0.499749
25429,0.499749
25430,0.499749
25431,0.499759
25432,0.499738
25433,0.499749
25434,0.499749
25435,0.499749
25436,0.499759
25437,0.49977
25438,0.49978
25439,0.499791
25440,0.49978
25441,0.499791
25442,0.499801
25443,0.499801
25444,0.499759
25445,0.499749
25446,0.499749
25447,0.499749
25448,0.499749
25449,0.499759
25450,0.499718
25451,0.499728
25452,0.499738
25453,0.499718
25454,0.499718
25455,0.499718
25456,0.499728
25457,0.499718
25458,0.499707
25459,0.499718
25460,0.499728
25461,0.499718
25462,0.499676
25463,0.499686
25464,0.499676
25465,0.499686
25466,0.499697
25467,0.499697
25468,0.499707
25469,0.499686
25470,0.499686
25471,0.499686
25472,0.499697
25473,0.499707
25474,0.499686
25475,0.499697
25476,0.499697
25477,0.499707
25478,0.499718
25479,0.499718
25480,0.499728
25481,0.499687
25482,0.499697
25483,0.499655
25484,0.499645
25485,0.499655
25486,0.499666
25487,0.499666
25488,0.499655
25489,0.499666
25490,0.499666
25491,0.499655
25492,0.499666
25493,0.499676
25494,0.499687
25495,0.499697
25496,0.499708
25497,0.499708
25498,0.499718
25499,0.499728
25500,0.499718
25501,0.499718
25502,0.499676
25503,0.499687
25504,0.499697
25505,0.499656
25506,0.499666
25507,0.499656
25508,0.499666
25509,0.499666
25510,0.499676
25511,0.499676
25512,0.499687
25513,0.499697
25514,0.499656
25515,0.499666
25516,0.499677
25517,0.499687
25518,0.499666
25519,0.499645
25520,0.499656
25521,0.499666
25522,0.499677
25523,0.499687
25524,0.499697
25525,0.499677
25526,0.499677
25527,0.499677
25528,0.499677
25529,0.499656
25530,0.499666
25531,0.499677
25532,0.499677
25533,0.499677
25534,0.499687
25535,0.499698
25536,0.499708
25537,0.499718
25538,0.499729
25539,0.499739
25540,0.499739
25541,0.499739
25542,0.49975
25543,0.49976
25544,0.49976
25545,0.499771
25546,0.499781
25547,0.499781
25548,0.499792
25549,0.499781
25550,0.499781
25551,0.499792
25552,0.499802
25553,0.499812
25554,0.499823
25555,0.499833
25556,0.499833
25557,0.499812
25558,0.499823
25559,0.499833
25560,0.499844
25561,0.499844
25562,0.499833
25563,0.499844
25564,0.499823
25565,0.499833
25566,0.499833
25567,0.499823
25568,0.499833
25569,0.499844
25570,0.499844
25571,0.499844
25572,0.499833
25573,0.499844
25574,0.499844
25575,0.499854
25576,0.499865
25577,0.499865
25578,0.499875
25579,0.499865
25580,0.499875
25581,0.499833
25582,0.499844
25583,0.499823
25584,0.499781
25585,0.499781
25586,0.499781
25587,0.499761
25588,0.499761
25589,0.49975
25590,0.499761
25591,0.499771
25592,0.499761
25593,0.49974
25594,0.49973
25595,0.49973
25596,0.49974
25597,0.49973
25598,0.499709
25599,0.499719
25600,0.499719
25601,0.49973
25602,0.49974
25603,0.49975
25604,0.499761
25605,0.499761
25606,0.49975
25607,0.49975
25608,0.499761
25609,0.499771
25610,0.499771
25611,0.49975
25612,0.499761
25613,0.499751
25614,0.49973
25615,0.499709
25616,0.499699
25617,0.499699
25618,0.499688
25619,0.499699
25620,0.499699
25621,0.499657
25622,0.499657
25623,0.499668
25624,0.499678
25625,0.499688
25626,0.499699
25627,0.499699
25628,0.499709
25629,0.49972
25630,0.49972
25631,0.49973
25632,0.49973
25633,0.49974
25634,0.499751
25635,0.49973
25636,0.49973
25637,0.49972
25638,0.499678
25639,0.499688
25640,0.499688
25641,0.499647
25642,0.499647
25643,0.499626
25644,0.499626
25645,0.499637
25646,0.499637
25647,0.499647
25648,0.499637
25649,0.499637
25650,0.499626
25651,0.499637
25652,0.499637
25653,0.499637
25654,0.499616
25655,0.499575
25656,0.499575
25657,0.499585
25658,0.499595
25659,0.499595
25660,0.499595
25661,0.499554
25662,0.499554
25663,0.499554
25664,0.499564
25665,0.499575
25666,0.499585
25667,0.499585
25668,0.499596
25669,0.499596
25670,0.499606
25671,0.499616
25672,0.499606
25673,0.499596
25674,0.499596
25675,0.499585
25676,0.499596
25677,0.499606
25678,0.499616
25679,0.499575
25680,0.499585
25681,0.499585
25682,0.499585
25683,0.499565
25684,0.499544
25685,0.499523
25686,0.499523
25687,0.499534
25688,0.499544
25689,0.499554
25690,0.499565
25691,0.499575
25692,0.499565
25693,0.499565
25694,0.499575
25695,0.499565
25696,0.499575
25697,0.499586
25698,0.499586
25699,0.499565
25700,0.499575
25701,0.499586
25702,0.499586
25703,0.499575
25704,0.499534
25705,0.499534
25706,0.499493
25707,0.499503
25708,0.499482
25709,0.499493
25710,0.499503
25711,0.499513
25712,0.499513
25713,0.499524
25714,0.499524
25715,0.499534
25716,0.499545
25717,0.499503
25718,0.499462
25719,0.499421
25720,0.499431
25721,0.499441
25722,0.499421
25723,0.499421
25724,0.499431
25725,0.499441
25726,0.499441
25727,0.499452
25728,0.499462
25729,0.499472
25730,0.499472
25731,0.499483
25732,0.499472
25733,0.499483
25734,0.499493
25735,0.499493
25736,0.499504
25737,0.499514
25738,0.499514
25739,0.499493
25740,0.499504
25741,0.499483
25742,0.499493
25743,0.499504
25744,0.499504
25745,0.499504
25746,0.499493
25747,0.499504
25748,0.499462
25749,0.499463
25750,0.499442
25751,0.499452
25752,0.499463
25753,0.499452
25754,0.499452
25755,0.499452
25756,0.499463
25757,0.499442
25758,0.499452
25759,0.499432
25760,0.499432
25761,0.499442
25762,0.499452
25763,0.499432
25764,0.499442
25765,0.499432
25766,0.499442
25767,0.499453
25768,0.499463
25769,0.499473
25770,0.499473
25771,0.499484
25772,0.499484
25773,0.499484
25774,0.499494
25775,0.499453
25776,0.499453
25777,0.499442
25778,0.499443
25779,0.499453
25780,0.499453
25781,0.499443
25782,0.499453
25783,0.499453
25784,0.499463
25785,0.499474
25786,0.499453
25787,0.499453
25788,0.499443
25789,0.499443
25790,0.499453
25791,0.499463
25792,0.499474
25793,0.499433
25794,0.499433
25795,0.499433
25796,0.499443
25797,0.499453
25798,0.499464
25799,0.499474
25800,0.499484
25801,0.499495
25802,0.499505
25803,0.499484
25804,0.499484
25805,0.499484
25806,0.499495
25807,0.499453
25808,0.499464
25809,0.499453
25810,0.499464
25811,0.499443
25812,0.499423
25813,0.499412
25814,0.499402
25815,0.499402
25816,0.499412
25817,0.499423
25818,0.499433
25819,0.499443
25820,0.499443
25821,0.499433
25822,0.499433
25823,0.499444
25824,0.499444
25825,0.499454
25826,0.499444
25827,0.499444
25828,0.499454
25829,0.499464
25830,0.499464
25831,0.499475
25832,0.499464
25833,0.499475
25834,0.499485
25835,0.499485
25836,0.499495
25837,0.499495
25838,0.499506
25839,0.499485
25840,0.499495
25841,0.499495
25842,0.499485
25843,0.499485
25844,0.499485
25845,0.499465
25846,0.499475
25847,0.499485
25848,0.499465
25849,0.499465
25850,0.499424
25851,0.499434
25852,0.499444
25853,0.499454
25854,0.499465
25855,0.499454
25856,0.499465
25857,0.499475
25858,0.499485
25859,0.499496
25860,0.499506
25861,0.499516
25862,0.499506
25863,0.499506
25864,0.499465
25865,0.499455
25866,0.499465
25867,0.499475
25868,0.499465
25869,0.499475
25870,0.499486
25871,0.499496
25872,0.499496
25873,0.499506
25874,0.499517
25875,0.499527
25876,0.499537
25877,0.499537
25878,0.499547
25879,0.499558
25880,0.499568
25881,0.499578
25882,0.499568
25883,0.499568
25884,0.499527
25885,0.499506
25886,0.499506
25887,0.499517
25888,0.499517
25889,0.499527
25890,0.499517
25891,0.499507
25892,0.499517
25893,0.499507
25894,0.499517
25895,0.499517
25896,0.499507
25897,0.499507
25898,0.499496
25899,0.499507
25900,0.499466
25901,0.499476
25902,0.499486
25903,0.499497
25904,0.499507
25905,0.499497
25906,0.499507
25907,0.499517
25908,0.499517
25909,0.499517
25910,0.499527
25911,0.499517
25912,0.499528
25913,0.499528
25914,0.499538
25915,0.499538
25916,0.499497
25917,0.499497
25918,0.499507
25919,0.499507
25920,0.499517
25921,0.499517
25922,0.499528
25923,0.499538
25924,0.499528
25925,0.499538
25926,0.499528
25927,0.499528
25928,0.499538
25929,0.499538
25930,0.499548
25931,0.499559
25932,0.499518
25933,0.499507
25934,0.499518
25935,0.499528
25936,0.499538
25937,0.499538
25938,0.499518
25939,0.499518
25940,0.499528
25941,0.499538
25942,0.499549
25943,0.499559
25944,0.499569
25945,0.499579
25946,0.499569
25947,0.499579
25948,0.499579
25949,0.49959
25950,0.4996
25951,0.49961
25952,0.4996
25953,0.49961
25954,0.499621
25955,0.499621
25956,0.49961
25957,0.49961
25958,0.49961
25959,0.499621
25960,0.499631
25961,0.499621
25962,0.499631
25963,0.499621
25964,0.499631
25965,0.499641
25966,0.499651
25967,0.499641
25968,0.4996
25969,0.49961
25970,0.499611
25971,0.499621
25972,0.499621
25973,0.499631
25974,0.499631
25975,0.499641
25976,0.499641
25977,0.499641
25978,0.499652
25979,0.499652
25980,0.499652
25981,0.499652
25982,0.499631
25983,0.499641
25984,0.499641
25985,0.499652
25986,0.499662
25987,0.499672
25988,0.499682
25989,0.499642
25990,0.499652
25991,0.499662
25992,0.499672
25993,0.499683
25994,0.499693
25995,0.499683
25996,0.499693
25997,0.499693
25998,0.499703
25999,0.499683
26000,0.499683
26001,0.499662
26002,0.499672
26003,0.499672
26004,0.499683
26005,0.499683
26006,0.499693
26007,0.499693
26008,0.499703
26009,0.499713
26010,0.499713
26011,0.499724
26012,0.499703
26013,0.499713
26014,0.499724
26015,0.499734
26016,0.499734
26017,0.499744
26018,0.499754
26019,0.499744
26020,0.499734
26021,0.499744
26022,0.499734
26023,0.499734
26024,0.499734
26025,0.499744
26026,0.499754
26027,0.499734
26028,0.499734
26029,0.499734
26030,0.499744
26031,0.499724
26032,0.499724
26033,0.499734
26034,0.499744
26035,0.499755
26036,0.499755
26037,0.499765
26038,0.499775
26039,0.499785
26040,0.499785
26041,0.499785
26042,0.499744
26043,0.499734
26044,0.499734
26045,0.499744
26046,0.499755
26047,0.499765
26048,0.499755
26049,0.499765
26050,0.499775
26051,0.499785
26052,0.499785
26053,0.499796
26054,0.499775
26055,0.499775
26056,0.499785
26057,0.499796
26058,0.499806
26059,0.499816
26060,0.499796
26061,0.499806
26062,0.499796
26063,0.499806
26064,0.499816
26065,0.499826
26066,0.499826
26067,0.499837
26068,0.499826
26069,0.499806
26070,0.499816
26071,0.499826
26072,0.499826
26073,0.499826
26074,0.499837
26075,0.499847
26076,0.499837
26077,0.499826
26078,0.499837
26079,0.499847
26080,0.499847
26081,0.499847
26082,0.499857
26083,0.499867
26084,0.499878
26085,0.499867
26086,0.499857
26087,0.499867
26088,0.499847
26089,0.499847
26090,0.499857
26091,0.499847
26092,0.499847
26093,0.499857
26094,0.499867
26095,0.499847
26096,0.499827
26097,0.499837
26098,0.499796
26099,0.499796
26100,0.499786
26101,0.499776
26102,0.499786
26103,0.499776
26104,0.499786
26105,0.499765
26106,0.499765
26107,0.499755
26108,0.499755
26109,0.499745
26110,0.499755
26111,0.499735
26112,0.499735
26113,0.499715
26114,0.499715
26115,0.499715
26116,0.499715
26117,0.499674
26118,0.499674
26119,0.499664
26120,0.499674
26121,0.499684
26122,0.499694
26123,0.499705
26124,0.499684
26125,0.499694
26126,0.499705
26127,0.499715
26128,0.499725
26129,0.499725
26130,0.499735
26131,0.499715
26132,0.499725
26133,0.499715
26134,0.499674
26135,0.499674
26136,0.499674
26137,0.499684
26138,0.499695
26139,0.499705
26140,0.499715
26141,0.499725
26142,0.499735
26143,0.499745
26144,0.499756
26145,0.499756
26146,0.499745
26147,0.499756
26148,0.499766
26149,0.499776
26150,0.499766
26151,0.499766
26152,0.499756
26153,0.499735
26154,0.499746
26155,0.499746
26156,0.499746
26157,0.499756
26158,0.499715
26159,0.499715
26160,0.499695
26161,0.499695
26162,0.499705
26163,0.499715
26164,0.499715
26165,0.499715
26166,0.499674
26167,0.499675
26168,0.499685
26169,0.499695
26170,0.499705
26171,0.499695
26172,0.499685
26173,0.499695
26174,0.499705
26175,0.499705
26176,0.499715
26177,0.499705
26178,0.499664
26179,0.499675
26180,0.499675
26181,0.499685
26182,0.499695
26183,0.499695
26184,0.499705
26185,0.499715
26186,0.499705
26187,0.499665
26188,0.499675
26189,0.499685
26190,0.499675
26191,0.499685
26192,0.499695
26193,0.499705
26194,0.499705
26195,0.499695
26196,0.499675
26197,0.499685
26198,0.499695
26199,0.499695
26200,0.499675
26201,0.499634
26202,0.499614
26203,0.499624
26204,0.499624
26205,0.499614
26206,0.499594
26207,0.499604
26208,0.499604
26209,0.499604
26210,0.499614
26211,0.499614
26212,0.499614
26213,0.499574
26214,0.499584
26215,0.499594
26216,0.499594
26217,0.499594
26218,0.499553
26219,0.499543
26220,0.499553
26221,0.499513
26222,0.499523
26223,0.499523
26224,0.499533
26225,0.499513
26226,0.499523
26227,0.499523
26228,0.499523
26229,0.499483
26230,0.499493
26231,0.499493
26232,0.499483
26233,0.499493
26234,0.499503
26235,0.499513
26236,0.499523
26237,0.499523
26238,0.499523
26239,0.499503
26240,0.499493
26241,0.499493
26242,0.499503
26243,0.499463
26244,0.499473
26245,0.499473
26246,0.499483
26247,0.499442
26248,0.499442
26249,0.499453
26250,0.499453
26251,0.499463
26252,0.499473
26253,0.499483
26254,0.499473
26255,0.499473
26256,0.499473
26257,0.499483
26258,0.499443
26259,0.499453
26260,0.499433
26261,0.499392
26262,0.499402
26263,0.499412
26264,0.499423
26265,0.499433
26266,0.499443
26267,0.499402
26268,0.499382
26269,0.499392
26270,0.499392
26271,0.499402
26272,0.499402
26273,0.499413
26274,0.499413
26275,0.499423
26276,0.499423
26277,0.499423
26278,0.499403
26279,0.499413
26280,0.499423
26281,0.499433
26282,0.499443
26283,0.499453
26284,0.499443
26285,0.499453
26286,0.499463
26287,0.499463
26288,0.499443
26289,0.499443
26290,0.499453
26291,0.499464
26292,0.499474
26293,0.499484
26294,0.499494
26295,0.499494
26296,0.499494
26297,0.499504
26298,0.499494
26299,0.499504
26300,0.499484
26301,0.499494
26302,0.499504
26303,0.499504
26304,0.499494
26305,0.499504
26306,0.499514
26307,0.499514
26308,0.499504
26309,0.499514
26310,0.499525
26311,0.499525
26312,0.499525
26313,0.499525
26314,0.499535
26315,0.499545
26316,0.499555
26317,0.499545
26318,0.499555
26319,0.499565
26320,0.499565
26321,0.499575
26322,0.499585
26323,0.499585
26324,0.499596
26325,0.499596
26326,0.499606
26327,0.499616
26328,0.499616
26329,0.499575
26330,0.499575
26331,0.499565
26332,0.499565
26333,0.499576
26334,0.499565
26335,0.499565
26336,0.499565
26337,0.499576
26338,0.499566
26339,0.499525
26340,0.499535
26341,0.499535
26342,0.499535
26343,0.499535
26344,0.499525
26345,0.499515
26346,0.499475
26347,0.499465
26348,0.499424
26349,0.499434
26350,0.499435
26351,0.499445
26352,0.499455
26353,0.499455
26354,0.499465
26355,0.499475
26356,0.499485
26357,0.499445
26358,0.499435
26359,0.499445
26360,0.499435
26361,0.499445
26362,0.499445
26363,0.499455
26364,0.499465
26365,0.499475
26366,0.499475
26367,0.499485
26368,0.499485
26369,0.499495
26370,0.499485
26371,0.499495
26372,0.499495
26373,0.499506
26374,0.499516
26375,0.499526
26376,0.499536
26377,0.499546
26378,0.499546
26379,0.499556
26380,0.499566
26381,0.499556
26382,0.499536
26383,0.499496
26384,0.499506
26385,0.499516
26386,0.499526
26387,0.499536
26388,0.499536
26389,0.499546
26390,0.499556
26391,0.499516
26392,0.499506
26393,0.499516
26394,0.499506
26395,0.499506
26396,0.499506
26397,0.499516
26398,0.499516
26399,0.499526
26400,0.499536
26401,0.499536
26402,0.499546
26403,0.499556
26404,0.499536
26405,0.499546
26406,0.499546
26407,0.499557
26408,0.499567
26409,0.499567
26410,0.499577
26411,0.499587
26412,0.499597
26413,0.499607
26414,0.499617
26415,0.499627
26416,0.499637
26417,0.499627
26418,0.499617
26419,0.499627
26420,0.499637
26421,0.499647
26422,0.499657
26423,0.499637
26424,0.499647
26425,0.499637
26426,0.499647
26427,0.499637
26428,0.499627
26429,0.499637
26430,0.499648
26431,0.499648
26432,0.499648
26433,0.499658
26434,0.499658
26435,0.499648
26436,0.499658
26437,0.499658
26438,0.499668
26439,0.499678
26440,0.499688
26441,0.499698
26442,0.499708
26443,0.499688
26444,0.499648
26445,0.499658
26446,0.499668
26447,0.499678
26448,0.499668
26449,0.499678
26450,0.499688
26451,0.499678
26452,0.499688
26453,0.499698
26454,0.499688
26455,0.499698
26456,0.499678
26457,0.499668
26458,0.499668
26459,0.499658
26460,0.499668
26461,0.499658
26462,0.499658
26463,0.499668
26464,0.499648
26465,0.499658
26466,0.499668
26467,0.499668
26468,0.499668
26469,0.499648
26470,0.499638
26471,0.499648
26472,0.499628
26473,0.499638
26474,0.499648
26475,0.499658
26476,0.499668
26477,0.499668
26478,0.499678
26479,0.499668
26480,0.499678
26481,0.499668
26482,0.499648
26483,0.499638
26484,0.499638
26485,0.499638
26486,0.499648
26487,0.499658
26488,0.499648
26489,0.499638
26490,0.499638
26491,0.499648
26492,0.499638
26493,0.499628
26494,0.499628
26495,0.499638
26496,0.499638
26497,0.499638
26498,0.499638
26499,0.499638
26500,0.499618
26501,0.499628
26502,0.499628
26503,0.499608
26504,0.499588
26505,0.499598
26506,0.499558
26507,0.499568
26508,0.499578
26509,0.499588
26510,0.499598
26511,0.499609
26512,0.499619
26513,0.499629
26514,0.499619
26515,0.499629
26516,0.499629
26517,0.499639
26518,0.499629
26519,0.499609
26520,0.499569
26521,0.499579
26522,0.499569
26523,0.499579
26524,0.499589
26525,0.499599
26526,0.499609
26527,0.499599
26528,0.499609
26529,0.499619
26530,0.499629
26531,0.499639
26532,0.499649
26533,0.499649
26534,0.499659
26535,0.499659
26536,0.499669
26537,0.499669
26538,0.499659
26539,0.499669
26540,0.499679
26541,0.499679
26542,0.499679
26543,0.499639
26544,0.499649
26545,0.499659
26546,0.499669
26547,0.499669
26548,0.499669
26549,0.499669
26550,0.499669
26551,0.499669
26552,0.499679
26553,0.499679
26554,0.499689
26555,0.499679
26556,0.499689
26557,0.499669
26558,0.499629
26559,0.499639
26560,0.499649
26561,0.499649
26562,0.499639
26563,0.499639
26564,0.499639
26565,0.499649
26566,0.499649
26567,0.499659
26568,0.499619
26569,0.499629
26570,0.499639
26571,0.499639
26572,0.499649
26573,0.499649
26574,0.499639
26575,0.499599
26576,0.499599
26577,0.499599
26578,0.499609
26579,0.499609
26580,0.49962
26581,0.49962
26582,0.49961
