n,tousen
25583,0.499629
25584,0.499639
25585,0.499648
25586,0.499658
25587,0.499668
25587,0.499658
25588,0.499668
25589,0.499678
25590,0.499688
25591,0.499697
25591,0.499688
25592,0.499697
25593,0.499707
25594,0.499717
25594,0.499707
25595,0.499717
25595,0.499707
25595,0.499697
25596,0.499707
25597,0.499717
25597,0.499707
25597,0.499697
25597,0.499688
25597,0.499678
25597,0.499668
25597,0.499658
25597,0.499649
25597,0.499639
25597,0.499629
25597,0.499619
25597,0.49961
25597,0.4996
25597,0.49959
25598,0.4996
25599,0.49961
25600,0.499619
25600,0.49961
25600,0.4996
25601,0.49961
25602,0.499619
25603,0.499629
25603,0.499619
25603,0.49961
25604,0.499619
25604,0.49961
25605,0.49962
25606,0.499629
25606,0.49962
25606,0.49961
25607,0.49962
25608,0.499629
25609,0.499639
25610,0.499649
25611,0.499659
25611,0.499649
25611,0.499639
25612,0.499649
25612,0.499639
25613,0.499649
25613,0.499639
25613,0.499629
25614,0.499639
25615,0.499649
25616,0.499659
25617,0.499668
25618,0.499678
25619,0.499688
25619,0.499678
25620,0.499688
25620,0.499678
25620,0.499668
25621,0.499678
25621,0.499668
25621,0.499659
25621,0.499649
25622,0.499659
25623,0.499668
25623,0.499659
25623,0.499649
25624,0.499659
25624,0.499649
25625,0.499659
25626,0.499669
25627,0.499678
25627,0.499669
25628,0.499678
25628,0.499669
25629,0.499678
25630,0.499688
25630,0.499678
25630,0.499669
25630,0.499659
25630,0.499649
25630,0.499639
25630,0.49963
25630,0.49962
25630,0.49961
25631,0.49962
25632,0.49963
25633,0.499639
25634,0.499649
25635,0.499659
25636,0.499669
25637,0.499678
25637,0.499669
25637,0.499659
25638,0.499669
25638,0.499659
25639,0.499669
25640,0.499678
25640,0.499669
25641,0.499678
25642,0.499688
25642,0.499678
25642,0.499669
25642,0.499659
25643,0.499669
25644,0.499678
25644,0.499669
25645,0.499679
25646,0.499688
25646,0.499679
25646,0.499669
25646,0.499659
25646,0.499649
25647,0.499659
25648,0.499669
25648,0.499659
25649,0.499669
25650,0.499679
25650,0.499669
25651,0.499679
25652,0.499688
25652,0.499679
25652,0.499669
25652,0.499659
25653,0.499669
25653,0.499659
25654,0.499669
25654,0.499659
25655,0.499669
25656,0.499679
25657,0.499688
25658,0.499698
25659,0.499708
25660,0.499718
25660,0.499708
25660,0.499698
25661,0.499708
25662,0.499718
25663,0.499727
25663,0.499718
25664,0.499727
25664,0.499718
25664,0.499708
25665,0.499718
25665,0.499708
25666,0.499718
25666,0.499708
25666,0.499698
25666,0.499688
25666,0.499679
25666,0.499669
25667,0.499679
25667,0.499669
25668,0.499679
25668,0.499669
25669,0.499679
25670,0.499689
25670,0.499679
25671,0.499689
25671,0.499679
25671,0.499669
25671,0.499659
25671,0.49965
25671,0.49964
25671,0.49963
25672,0.49964
25673,0.49965
25674,0.499659
25675,0.499669
25676,0.499679
25677,0.499689
25677,0.499679
25678,0.499689
25678,0.499679
25678,0.499669
25679,0.499679
25679,0.499669
25680,0.499679
25681,0.499689
25682,0.499698
25683,0.499708
25684,0.499718
25685,0.499728
25686,0.499737
25686,0.499728
25687,0.499737
25687,0.499728
25688,0.499737
25689,0.499747
25690,0.499757
25691,0.499767
25692,0.499776
25692,0.499767
25692,0.499757
25693,0.499767
25694,0.499776
25695,0.499786
25695,0.499776
25696,0.499786
25696,0.499776
25696,0.499767
25697,0.499776
25697,0.499767
25698,0.499776
25698,0.499767
25698,0.499757
25698,0.499747
25698,0.499737
25699,0.499747
25699,0.499737
25700,0.499747
25701,0.499757
25702,0.499767
25703,0.499776
25704,0.499786
25705,0.499796
25705,0.499786
25706,0.499796
25706,0.499786
25707,0.499796
25707,0.499786
25708,0.499796
25708,0.499786
25709,0.499796
25710,0.499806
25710,0.499796
25711,0.499806
25712,0.499815
25712,0.499806
25712,0.499796
25713,0.499806
25713,0.499796
25713,0.499786
25714,0.499796
25715,0.499806
25716,0.499815
25716,0.499806
25717,0.499815
25717,0.499806
25717,0.499796
25718,0.499806
25718,0.499796
25719,0.499806
25719,0.499796
25720,0.499806
25721,0.499815
25722,0.499825
25723,0.499835
25723,0.499825
25724,0.499835
25724,0.499825
25725,0.499835
25725,0.499825
25725,0.499815
25726,0.499825
25726,0.499815
25727,0.499825
25727,0.499815
25727,0.499806
25728,0.499815
25728,0.499806
25728,0.499796
25728,0.499786
25728,0.499777
25728,0.499767
25728,0.499757
25729,0.499767
25730,0.499777
25730,0.499767
25731,0.499777
25731,0.499767
25732,0.499777
25732,0.499767
25732,0.499757
25732,0.499748
25733,0.499757
25734,0.499767
25735,0.499777
25736,0.499786
25737,0.499796
25737,0.499786
25737,0.499777
25737,0.499767
25737,0.499757
25738,0.499767
25738,0.499757
25738,0.499748
25738,0.499738
25739,0.499748
25739,0.499738
25740,0.499748
25740,0.499738
25740,0.499728
25741,0.499738
25742,0.499748
25742,0.499738
25742,0.499728
25742,0.499719
25743,0.499728
25744,0.499738
25744,0.499728
25744,0.499719
25745,0.499728
25745,0.499719
25746,0.499728
25746,0.499719
25747,0.499728
25748,0.499738
25748,0.499728
25748,0.499719
25749,0.499728
25750,0.499738
25751,0.499748
25751,0.499738
25751,0.499728
25752,0.499738
25752,0.499728
25752,0.499719
25753,0.499728
25753,0.499719
25753,0.499709
25754,0.499719
25755,0.499728
25755,0.499719
25755,0.499709
25756,0.499719
25757,0.499728
25758,0.499738
25759,0.499748
25759,0.499738
25759,0.499728
25760,0.499738
25760,0.499728
25761,0.499738
25761,0.499728
25762,0.499738
25762,0.499728
25763,0.499738
25763,0.499728
25763,0.499719
25764,0.499728
25765,0.499738
25765,0.499728
25766,0.499738
25767,0.499748
25768,0.499758
25769,0.499767
25769,0.499758
25769,0.499748
25770,0.499758
25770,0.499748
25771,0.499758
25772,0.499767
25772,0.499758
25773,0.499767
25773,0.499758
25773,0.499748
25774,0.499758
25775,0.499767
25776,0.499777
25776,0.499767
25777,0.499777
25778,0.499787
25778,0.499777
25778,0.499767
25779,0.499777
25779,0.499767
25780,0.499777
25780,0.499767
25780,0.499758
25780,0.499748
25781,0.499758
25781,0.499748
25782,0.499758
25783,0.499767
25783,0.499758
25784,0.499767
25785,0.499777
25786,0.499787
25787,0.499796
25787,0.499787
25787,0.499777
25788,0.499787
25788,0.499777
25788,0.499767
25788,0.499758
25789,0.499767
25790,0.499777
25790,0.499767
25790,0.499758
25790,0.499748
25791,0.499758
25791,0.499748
25791,0.499738
25791,0.499729
25791,0.499719
25792,0.499729
25792,0.499719
25792,0.499709
25792,0.4997
25792,0.49969
25793,0.4997
25793,0.49969
25793,0.49968
25793,0.499671
25794,0.49968
25794,0.499671
25795,0.49968
25796,0.49969
25796,0.49968
25796,0.499671
25797,0.49968
25798,0.49969
25799,0.4997
25799,0.49969
25799,0.49968
25799,0.499671
25799,0.499661
25800,0.499671
25800,0.499661
25800,0.499651
25801,0.499661
25801,0.499651
25801,0.499642
25801,0.499632
25802,0.499642
25802,0.499632
25803,0.499642
25803,0.499632
25804,0.499642
25804,0.499632
25804,0.499622
25804,0.499613
25805,0.499622
25805,0.499613
25806,0.499622
25807,0.499632
25808,0.499642
25809,0.499652
25810,0.499661
25811,0.499671
25812,0.499681
25812,0.499671
25812,0.499661
25813,0.499671
25814,0.499681
25814,0.499671
25814,0.499661
25815,0.499671
25816,0.499681
25816,0.499671
25816,0.499661
25817,0.499671
25817,0.499661
25818,0.499671
25819,0.499681
25819,0.499671
25819,0.499661
25819,0.499652
25819,0.499642
25819,0.499632
25819,0.499623
25820,0.499632
25820,0.499623
25820,0.499613
25821,0.499623
25822,0.499632
25823,0.499642
25824,0.499652
25824,0.499642
25824,0.499632
25824,0.499623
25825,0.499632
25825,0.499623
25826,0.499632
25827,0.499642
25828,0.499652
25829,0.499661
25830,0.499671
25830,0.499661
25831,0.499671
25832,0.499681
25832,0.499671
25832,0.499662
25832,0.499652
25833,0.499662
25833,0.499652
25834,0.499662
25834,0.499652
25834,0.499642
25835,0.499652
25835,0.499642
25836,0.499652
25836,0.499642
25836,0.499633
25837,0.499642
25838,0.499652
25838,0.499642
25839,0.499652
25840,0.499662
25841,0.499671
25841,0.499662
25842,0.499671
25843,0.499681
25843,0.499671
25844,0.499681
25844,0.499671
25844,0.499662
25844,0.499652
25844,0.499642
25845,0.499652
25846,0.499662
25847,0.499671
25848,0.499681
25849,0.499691
25849,0.499681
25850,0.499691
25850,0.499681
25850,0.499671
25850,0.499662
25851,0.499671
25851,0.499662
25851,0.499652
25852,0.499662
25853,0.499671
25853,0.499662
25853,0.499652
25854,0.499662
25855,0.499671
25855,0.499662
25856,0.499671
25857,0.499681
25857,0.499671
25858,0.499681
25859,0.499691
25860,0.4997
25860,0.499691
25861,0.499701
25862,0.49971
25863,0.49972
25864,0.499729
25865,0.499739
25866,0.499749
25866,0.499739
25867,0.499749
25867,0.499739
25868,0.499749
25869,0.499759
25869,0.499749
25869,0.499739
25870,0.499749
25871,0.499759
25872,0.499768
25872,0.499759
25873,0.499768
25874,0.499778
25875,0.499788
25876,0.499797
25876,0.499788
25876,0.499778
25877,0.499788
25878,0.499797
25878,0.499788
25879,0.499797
25880,0.499807
25880,0.499797
25880,0.499788
25880,0.499778
25880,0.499768
25880,0.499759
25880,0.499749
25881,0.499759
25881,0.499749
25881,0.499739
25882,0.499749
25882,0.499739
25882,0.49973
25882,0.49972
25882,0.49971
25883,0.49972
25884,0.49973
25884,0.49972
25884,0.49971
25884,0.499701
25885,0.49971
25885,0.499701
25885,0.499691
25885,0.499681
25885,0.499672
25886,0.499681
25887,0.499691
25888,0.499701
25888,0.499691
25888,0.499682
25889,0.499691
25889,0.499682
25890,0.499691
25891,0.499701
25891,0.499691
25892,0.499701
25892,0.499691
25892,0.499682
25893,0.499691
25894,0.499701
25894,0.499691
25895,0.499701
25895,0.499691
25896,0.499701
25897,0.499711
25897,0.499701
25897,0.499691
25898,0.499701
25898,0.499691
25899,0.499701
25900,0.499711
25901,0.49972
25901,0.499711
25901,0.499701
25901,0.499691
25901,0.499682
25901,0.499672
25901,0.499662
25902,0.499672
25902,0.499662
25902,0.499653
25902,0.499643
25903,0.499653
25903,0.499643
25904,0.499653
25904,0.499643
25904,0.499634
25905,0.499643
25905,0.499634
25906,0.499643
25907,0.499653
25908,0.499662
25908,0.499653
25908,0.499643
25909,0.499653
25910,0.499663
25910,0.499653
25910,0.499643
25911,0.499653
25911,0.499643
25912,0.499653
25912,0.499643
25913,0.499653
25914,0.499663
25914,0.499653
25914,0.499643
25914,0.499634
25915,0.499643
25915,0.499634
25916,0.499643
25916,0.499634
25917,0.499643
25917,0.499634
25918,0.499643
25918,0.499634
25918,0.499624
25919,0.499634
25919,0.499624
25920,0.499634
25920,0.499624
25921,0.499634
25922,0.499643
25922,0.499634
25923,0.499643
25923,0.499634
25923,0.499624
25923,0.499615
25924,0.499624
25925,0.499634
25925,0.499624
25926,0.499634
25927,0.499643
25928,0.499653
25928,0.499643
25929,0.499653
25929,0.499644
25930,0.499653
25931,0.499663
25931,0.499653
25931,0.499644
25932,0.499653
25933,0.499663
25933,0.499653
25933,0.499644
25933,0.499634
25934,0.499644
25935,0.499653
25935,0.499644
25935,0.499634
25935,0.499624
25935,0.499615
25935,0.499605
25935,0.499595
25935,0.499586
25936,0.499595
25936,0.499586
25936,0.499576
25936,0.499567
25937,0.499576
25938,0.499586
25939,0.499596
25940,0.499605
25941,0.499615
25942,0.499624
25943,0.499634
25944,0.499644
25945,0.499653
25945,0.499644
25945,0.499634
25945,0.499624
25946,0.499634
25946,0.499625
25947,0.499634
25948,0.499644
25948,0.499634
25949,0.499644
25949,0.499634
25949,0.499625
25949,0.499615
25949,0.499605
25949,0.499596
25949,0.499586
25950,0.499596
25951,0.499605
25951,0.499596
25952,0.499605
25953,0.499615
25954,0.499625
25954,0.499615
25955,0.499625
25956,0.499634
25956,0.499625
25957,0.499634
25957,0.499625
25958,0.499634
25958,0.499625
25958,0.499615
25959,0.499625
25960,0.499634
25960,0.499625
25961,0.499634
25961,0.499625
25961,0.499615
25961,0.499605
25962,0.499615
25963,0.499625
25964,0.499634
25965,0.499644
25965,0.499634
25966,0.499644
25967,0.499654
25967,0.499644
25968,0.499654
25969,0.499663
25969,0.499654
25969,0.499644
25969,0.499634
25969,0.499625
25970,0.499634
25970,0.499625
25971,0.499634
25971,0.499625
25971,0.499615
25971,0.499606
25972,0.499615
25973,0.499625
25974,0.499635
25975,0.499644
25976,0.499654
25976,0.499644
25977,0.499654
25977,0.499644
25978,0.499654
25978,0.499644
25978,0.499635
25978,0.499625
25978,0.499615
25979,0.499625
25980,0.499635
25981,0.499644
25981,0.499635
25982,0.499644
25982,0.499635
25982,0.499625
25983,0.499635
25984,0.499644
25985,0.499654
25985,0.499644
25986,0.499654
25987,0.499664
25988,0.499673
25989,0.499683
25990,0.499692
25990,0.499683
25990,0.499673
25991,0.499683
25991,0.499673
25991,0.499664
25991,0.499654
25991,0.499644
25992,0.499654
25992,0.499644
25993,0.499654
25993,0.499644
25994,0.499654
25995,0.499664
25996,0.499673
25997,0.499683
25998,0.499692
25998,0.499683
25998,0.499673
25998,0.499664
25999,0.499673
26000,0.499683
26001,0.499693
26002,0.499702
26002,0.499693
26003,0.499702
26004,0.499712
26004,0.499702
26004,0.499693
26005,0.499702
26006,0.499712
26006,0.499702
26007,0.499712
26008,0.499721
26008,0.499712
26009,0.499721
26010,0.499731
26010,0.499721
26010,0.499712
26010,0.499702
26010,0.499693
26011,0.499702
26012,0.499712
26012,0.499702
26013,0.499712
26013,0.499702
26014,0.499712
26015,0.499721
26015,0.499712
26016,0.499721
26017,0.499731
26018,0.499741
26018,0.499731
26018,0.499722
26019,0.499731
26019,0.499722
26020,0.499731
26020,0.499722
26021,0.499731
26021,0.499722
26021,0.499712
26022,0.499722
26022,0.499712
26022,0.499702
26023,0.499712
26023,0.499702
26023,0.499693
26024,0.499702
26025,0.499712
26026,0.499722
26026,0.499712
26027,0.499722
26027,0.499712
26027,0.499702
26028,0.499712
26028,0.499702
26028,0.499693
26029,0.499702
26029,0.499693
26030,0.499702
26031,0.499712
26032,0.499722
26033,0.499731
26033,0.499722
26033,0.499712
26034,0.499722
26035,0.499731
26035,0.499722
26035,0.499712
26035,0.499703
26035,0.499693
26036,0.499703
26036,0.499693
26036,0.499683
26037,0.499693
26038,0.499703
26038,0.499693
26038,0.499683
26038,0.499674
26039,0.499683
26039,0.499674
26040,0.499683
26040,0.499674
26041,0.499683
26041,0.499674
26041,0.499664
26041,0.499655
26041,0.499645
26041,0.499635
26042,0.499645
26043,0.499655
26043,0.499645
26043,0.499635
26043,0.499626
26044,0.499635
26045,0.499645
26045,0.499636
26046,0.499645
26047,0.499655
26047,0.499645
26047,0.499636
26047,0.499626
26048,0.499636
26048,0.499626
26049,0.499636
26049,0.499626
26050,0.499636
26050,0.499626
26050,0.499616
26050,0.499607
26051,0.499616
26052,0.499626
26052,0.499616
26053,0.499626
26053,0.499616
26054,0.499626
26055,0.499636
26056,0.499645
26057,0.499655
26058,0.499664
26058,0.499655
26059,0.499664
26059,0.499655
26060,0.499664
26061,0.499674
26062,0.499684
26062,0.499674
26063,0.499684
26064,0.499693
26065,0.499703
26066,0.499712
26066,0.499703
26066,0.499693
26066,0.499684
26067,0.499693
26067,0.499684
26067,0.499674
26067,0.499665
26067,0.499655
26068,0.499665
26068,0.499655
26068,0.499645
26068,0.499636
26068,0.499626
26069,0.499636
26069,0.499626
26069,0.499617
26070,0.499626
26070,0.499617
26071,0.499626
26072,0.499636
26072,0.499626
26072,0.499617
26072,0.499607
26073,0.499617
26073,0.499607
26073,0.499598
26074,0.499607
26075,0.499617
26075,0.499607
26076,0.499617
26077,0.499626
26078,0.499636
26078,0.499626
26079,0.499636
26079,0.499626
26079,0.499617
26080,0.499626
26081,0.499636
26081,0.499626
26082,0.499636
26083,0.499646
26083,0.499636
26083,0.499626
26083,0.499617
26083,0.499607
26083,0.499598
26084,0.499607
26084,0.499598
26084,0.499588
26085,0.499598
26085,0.499588
26085,0.499579
26085,0.499569
26086,0.499579
26086,0.499569
26087,0.499579
26088,0.499588
26089,0.499598
26089,0.499588
26090,0.499598
26090,0.499588
26090,0.499579
26090,0.499569
26091,0.499579
26091,0.499569
26092,0.499579
26092,0.499569
26092,0.49956
26092,0.49955
26092,0.499541
26092,0.499531
26092,0.499521
26092,0.499512
26092,0.499502
26092,0.499493
26093,0.499502
26093,0.499493
26094,0.499502
26095,0.499512
26095,0.499502
26095,0.499493
26095,0.499483
26096,0.499493
26096,0.499483
26096,0.499474
26096,0.499464
26097,0.499474
26097,0.499464
26098,0.499474
26099,0.499483
26100,0.499493
26101,0.499502
26102,0.499512
26103,0.499522
26103,0.499512
26103,0.499502
26103,0.499493
26103,0.499483
26104,0.499493
26105,0.499503
26105,0.499493
26106,0.499503
26107,0.499512
26107,0.499503
26108,0.499512
26109,0.499522
26110,0.499531
26110,0.499522
26111,0.499531
26111,0.499522
26112,0.499531
26113,0.499541
26113,0.499531
26114,0.499541
26115,0.49955
26116,0.49956
26116,0.49955
26117,0.49956
26117,0.499551
26117,0.499541
26117,0.499531
26118,0.499541
26118,0.499531
26118,0.499522
26119,0.499531
26119,0.499522
26119,0.499512
26119,0.499503
26119,0.499493
26119,0.499484
26120,0.499493
26120,0.499484
26120,0.499474
26120,0.499465
26120,0.499455
26120,0.499445
26120,0.499436
26120,0.499426
26121,0.499436
26121,0.499426
26122,0.499436
26123,0.499446
26124,0.499455
26125,0.499465
26125,0.499455
26125,0.499446
26125,0.499436
26126,0.499446
26126,0.499436
26127,0.499446
26128,0.499455
26128,0.499446
26128,0.499436
26128,0.499427
26128,0.499417
26129,0.499427
26130,0.499436
26130,0.499427
26131,0.499436
26132,0.499446
26133,0.499455
26133,0.499446
26133,0.499436
26133,0.499427
26133,0.499417
26133,0.499408
26134,0.499417
26135,0.499427
26136,0.499436
26137,0.499446
26137,0.499436
26137,0.499427
26138,0.499436
26138,0.499427
26138,0.499417
26138,0.499408
26139,0.499417
26139,0.499408
26139,0.499398
26139,0.499389
26139,0.499379
26139,0.49937
26140,0.499379
26141,0.499389
26142,0.499398
26143,0.499408
26144,0.499417
26145,0.499427
26145,0.499417
26145,0.499408
26146,0.499417
26146,0.499408
26146,0.499398
26147,0.499408
26147,0.499398
26148,0.499408
26149,0.499417
26150,0.499427
26150,0.499418
26151,0.499427
26152,0.499437
26153,0.499446
26153,0.499437
26154,0.499446
26155,0.499456
26155,0.499446
26155,0.499437
26156,0.499446
26156,0.499437
26156,0.499427
26157,0.499437
26157,0.499427
26157,0.499418
26157,0.499408
26158,0.499418
26159,0.499427
26159,0.499418
26160,0.499427
26161,0.499437
26162,0.499446
26163,0.499456
26163,0.499446
26164,0.499456
26164,0.499446
26164,0.499437
26165,0.499446
26166,0.499456
26167,0.499466
26168,0.499475
26168,0.499466
26169,0.499475
26170,0.499485
26171,0.499494
26171,0.499485
26171,0.499475
26171,0.499466
26172,0.499475
26173,0.499485
26173,0.499475
26174,0.499485
26175,0.499494
26176,0.499504
26176,0.499494
26176,0.499485
26176,0.499475
26176,0.499466
26176,0.499456
26177,0.499466
26178,0.499475
26179,0.499485
26179,0.499475
26180,0.499485
26181,0.499494
26182,0.499504
26183,0.499514
26184,0.499523
26184,0.499514
26185,0.499523
26185,0.499514
26185,0.499504
26186,0.499514
26187,0.499523
26188,0.499533
26189,0.499542
26189,0.499533
26189,0.499523
26190,0.499533
26191,0.499542
26192,0.499552
26193,0.499561
26194,0.499571
26194,0.499561
26194,0.499552
26194,0.499542
26194,0.499533
26194,0.499523
26195,0.499533
26195,0.499523
26195,0.499514
26196,0.499523
26196,0.499514
26196,0.499504
26197,0.499514
26197,0.499504
26198,0.499514
26199,0.499523
26199,0.499514
26199,0.499504
26200,0.499514
26200,0.499504
26201,0.499514
26202,0.499523
26202,0.499514
26202,0.499504
26202,0.499495
26203,0.499504
26204,0.499514
26204,0.499504
26204,0.499495
26205,0.499504
26206,0.499514
26207,0.499523
26207,0.499514
26208,0.499524
26208,0.499514
26209,0.499524
26209,0.499514
26210,0.499524
26211,0.499533
26212,0.499543
26212,0.499533
26213,0.499543
26214,0.499552
26215,0.499562
26216,0.499571
26216,0.499562
26216,0.499552
26216,0.499543
26216,0.499533
26217,0.499543
26217,0.499533
26217,0.499524
26217,0.499514
26218,0.499524
26218,0.499514
26219,0.499524
26219,0.499514
26219,0.499505
26220,0.499514
26221,0.499524
26222,0.499533
26223,0.499543
26223,0.499533
26224,0.499543
26224,0.499533
26225,0.499543
26225,0.499533
26225,0.499524
26226,0.499533
26226,0.499524
26227,0.499533
26227,0.499524
26227,0.499514
26228,0.499524
26229,0.499533
26229,0.499524
26230,0.499533
26231,0.499543
26232,0.499552
26232,0.499543
26233,0.499552
26234,0.499562
26234,0.499553
26235,0.499562
26235,0.499553
26235,0.499543
26236,0.499553
26237,0.499562
26238,0.499572
26238,0.499562
26238,0.499553
26238,0.499543
26238,0.499534
26239,0.499543
26239,0.499534
26240,0.499543
26241,0.499553
26241,0.499543
26242,0.499553
26242,0.499543
26243,0.499553
26244,0.499562
26245,0.499572
26246,0.499581
26246,0.499572
26246,0.499562
26247,0.499572
26248,0.499581
26249,0.499591
26249,0.499581
26249,0.499572
26249,0.499562
26250,0.499572
26251,0.499581
26251,0.499572
26252,0.499581
26252,0.499572
26253,0.499581
26254,0.499591
26255,0.4996
26255,0.499591
26255,0.499581
26256,0.499591
26256,0.499581
26256,0.499572
26256,0.499562
26256,0.499553
26257,0.499562
26258,0.499572
26259,0.499581
26259,0.499572
26259,0.499562
26260,0.499572
26260,0.499562
26260,0.499553
26261,0.499562
26262,0.499572
26263,0.499582
26263,0.499572
26263,0.499563
26264,0.499572
26264,0.499563
26264,0.499553
26265,0.499563
26265,0.499553
26265,0.499544
26266,0.499553
26266,0.499544
26267,0.499553
26267,0.499544
26267,0.499534
26267,0.499525
26267,0.499515
26268,0.499525
26268,0.499515
26268,0.499506
26269,0.499515
26269,0.499506
26270,0.499515
26271,0.499525
26272,0.499534
26273,0.499544
26274,0.499553
26275,0.499563
26275,0.499553
26275,0.499544
26275,0.499534
26275,0.499525
26275,0.499515
26276,0.499525
26276,0.499515
26277,0.499525
26278,0.499534
26278,0.499525
26279,0.499534
26279,0.499525
26280,0.499534
26281,0.499544
26282,0.499553
26283,0.499563
26284,0.499572
26285,0.499582
26286,0.499591
26286,0.499582
26286,0.499572
26286,0.499563
26286,0.499553
26286,0.499544
26287,0.499553
26287,0.499544
26288,0.499553
26289,0.499563
26289,0.499553
26289,0.499544
26290,0.499553
26290,0.499544
26291,0.499553
26291,0.499544
26291,0.499534
26291,0.499525
26292,0.499535
26292,0.499525
26293,0.499535
26293,0.499525
26293,0.499516
26294,0.499525
26294,0.499516
26295,0.499525
26296,0.499535
26297,0.499544
26298,0.499554
26299,0.499563
26299,0.499554
26299,0.499544
26299,0.499535
26300,0.499544
26301,0.499554
26302,0.499563
26302,0.499554
26302,0.499544
26303,0.499554
26303,0.499544
26304,0.499554
26305,0.499563
26306,0.499573
26306,0.499563
26306,0.499554
26306,0.499544
26307,0.499554
26307,0.499544
26308,0.499554
26308,0.499544
26309,0.499554
26309,0.499544
26309,0.499535
26310,0.499544
26311,0.499554
26312,0.499563
26312,0.499554
26312,0.499544
26312,0.499535
26313,0.499544
26313,0.499535
26313,0.499525
26314,0.499535
26315,0.499544
26316,0.499554
26316,0.499544
26316,0.499535
26316,0.499525
26317,0.499535
26318,0.499544
26318,0.499535
26319,0.499544
26320,0.499554
26320,0.499544
26320,0.499535
26321,0.499545
26321,0.499535
26321,0.499526
26322,0.499535
26323,0.499545
26324,0.499554
26324,0.499545
26324,0.499535
26325,0.499545
26326,0.499554
26327,0.499564
26328,0.499573
26329,0.499583
26330,0.499592
26331,0.499602
26331,0.499592
26331,0.499583
26332,0.499592
26332,0.499583
26333,0.499592
26333,0.499583
26334,0.499592
26335,0.499602
26335,0.499592
26336,0.499602
26336,0.499592
26336,0.499583
26336,0.499573
26337,0.499583
26337,0.499573
26337,0.499564
26337,0.499554
26338,0.499564
26339,0.499573
26340,0.499583
26341,0.499592
26341,0.499583
26341,0.499573
26341,0.499564
26342,0.499573
26342,0.499564
26342,0.499554
26342,0.499545
26343,0.499554
26343,0.499545
26344,0.499554
26345,0.499564
26345,0.499554
26346,0.499564
26347,0.499573
26347,0.499564
26348,0.499573
26348,0.499564
26349,0.499573
26350,0.499583
26351,0.499592
26351,0.499583
26352,0.499592
26352,0.499583
26353,0.499592
26354,0.499602
26354,0.499592
26355,0.499602
26356,0.499611
26356,0.499602
26357,0.499611
26358,0.499621
26359,0.49963
26359,0.499621
26360,0.49963
26361,0.49964
26362,0.499649
26362,0.49964
26362,0.49963
26362,0.499621
26362,0.499611
26363,0.499621
26363,0.499611
26363,0.499602
26363,0.499593
26363,0.499583
26363,0.499574
26364,0.499583
26364,0.499574
26365,0.499583
26366,0.499593
26367,0.499602
26367,0.499593
26368,0.499602
26368,0.499593
26369,0.499602
26369,0.499593
26370,0.499602
26371,0.499612
26371,0.499602
26372,0.499612
26372,0.499602
26373,0.499612
26374,0.499621
26374,0.499612
26375,0.499621
26376,0.499631
26376,0.499621
26376,0.499612
26376,0.499602
26376,0.499593
26376,0.499583
26376,0.499574
26376,0.499564
26376,0.499555
26377,0.499564
26377,0.499555
26377,0.499545
26378,0.499555
26379,0.499564
26379,0.499555
26380,0.499564
26381,0.499574
26382,0.499583
26383,0.499593
26383,0.499583
26384,0.499593
26385,0.499602
26386,0.499612
26386,0.499602
26386,0.499593
26387,0.499602
26388,0.499612
26388,0.499602
26388,0.499593
26389,0.499602
26390,0.499612
26390,0.499602
26390,0.499593
26391,0.499602
26391,0.499593
26392,0.499602
26393,0.499612
26394,0.499621
26395,0.499631
26395,0.499621
26396,0.499631
26396,0.499621
26397,0.499631
26398,0.49964
26398,0.499631
26398,0.499621
26399,0.499631
26400,0.49964
26400,0.499631
26401,0.49964
26401,0.499631
26402,0.49964
26403,0.49965
26404,0.499659
26404,0.49965
26405,0.499659
26406,0.499669
26407,0.499678
26408,0.499688
26408,0.499678
26409,0.499688
26410,0.499697
26410,0.499688
26410,0.499678
26410,0.499669
26411,0.499678
26412,0.499688
26412,0.499678
26413,0.499688
26413,0.499678
26413,0.499669
26414,0.499678
26415,0.499688
26416,0.499697
26417,0.499707
26417,0.499697
26418,0.499707
26419,0.499716
26419,0.499707
26420,0.499716
26420,0.499707
26421,0.499716
26422,0.499726
26422,0.499716
26422,0.499707
26422,0.499697
26423,0.499707
26423,0.499697
26423,0.499688
26424,0.499697
26424,0.499688
26424,0.499679
26424,0.499669
26424,0.49966
26425,0.499669
26426,0.499679
26427,0.499688
26427,0.499679
26428,0.499688
26428,0.499679
26429,0.499688
26429,0.499679
26430,0.499688
26430,0.499679
26430,0.499669
26430,0.49966
26431,0.499669
26431,0.49966
26431,0.49965
26431,0.499641
26431,0.499631
26432,0.499641
26433,0.49965
26434,0.49966
26435,0.499669
26436,0.499679
26436,0.499669
26436,0.49966
26436,0.49965
26437,0.49966
26438,0.499669
26439,0.499679
26440,0.499688
26441,0.499698
26441,0.499688
26442,0.499698
26442,0.499688
26443,0.499698
26444,0.499707
26445,0.499717
26446,0.499726
26446,0.499717
26447,0.499726
26448,0.499735
26448,0.499726
26448,0.499717
26448,0.499707
26448,0.499698
26448,0.499688
26448,0.499679
26449,0.499688
26450,0.499698
26451,0.499707
26452,0.499717
26452,0.499707
26453,0.499717
26453,0.499707
26454,0.499717
26454,0.499707
26454,0.499698
26454,0.499688
26454,0.499679
26454,0.499669
26455,0.499679
26455,0.499669
26456,0.499679
26456,0.499669
26457,0.499679
26457,0.499669
26458,0.499679
26459,0.499688
26459,0.499679
