n,tousen
45320,0.901081
45321,0.901083
45322,0.901086
45323,0.901088
45324,0.90109
45325,0.901092
45326,0.901094
45327,0.901096
45328,0.901099
45329,0.901101
45330,0.901103
45331,0.901105
45332,0.901107
45333,0.90111
45334,0.901112
45335,0.901114
45336,0.901116
45337,0.901118
45338,0.90112
45339,0.901123
45340,0.901125
45341,0.901127
45342,0.901129
45343,0.901131
45344,0.901134
45345,0.901114
45346,0.901116
45347,0.901118
45348,0.90112
45349,0.901122
45350,0.901125
45351,0.901127
45352,0.901129
45353,0.901131
45354,0.901133
45355,0.901135
45356,0.901138
45357,0.90114
45358,0.901142
45359,0.901144
45360,0.901146
45361,0.901149
45362,0.901151
45363,0.901153
45364,0.901155
45365,0.901157
45366,0.901159
45367,0.901162
45368,0.901164
45369,0.901166
45370,0.901168
45371,0.901148
45372,0.90115
45373,0.901153
45374,0.901155
45375,0.901157
45376,0.901159
45377,0.901161
45378,0.901164
45379,0.901166
45380,0.901168
45381,0.90117
45382,0.901172
45383,0.901174
45384,0.901177
45385,0.901179
45386,0.901159
45387,0.901161
45388,0.901141
45389,0.901143
45390,0.901146
45391,0.901148
45392,0.901128
45393,0.90113
45394,0.901132
45395,0.901134
45396,0.901137
45397,0.901139
45398,0.901141
45399,0.901143
45400,0.901145
45401,0.901148
45402,0.90115
45403,0.90113
45404,0.90111
45405,0.901112
45406,0.901114
45407,0.901117
45408,0.901097
45409,0.901099
45410,0.901101
45411,0.901103
45412,0.901105
45413,0.901108
45414,0.90111
45415,0.901112
45416,0.901114
45417,0.901116
45418,0.901118
45419,0.901121
45420,0.901123
45421,0.901103
45422,0.901105
45423,0.901107
45424,0.90111
45425,0.901112
45426,0.901114
45427,0.901116
45428,0.901118
45429,0.90112
45430,0.901123
45431,0.901103
45432,0.901105
45433,0.901107
45434,0.901087
45435,0.901089
45436,0.901092
45437,0.901094
45438,0.901096
45439,0.901098
45440,0.9011
45441,0.901103
45442,0.901083
45443,0.901085
45444,0.901065
45445,0.901067
45446,0.901069
45447,0.90105
45448,0.90103
45449,0.901032
45450,0.901034
45451,0.901036
45452,0.901038
45453,0.901041
45454,0.901043
45455,0.901045
45456,0.901047
45457,0.901049
45458,0.901052
45459,0.901054
45460,0.901056
45461,0.901058
45462,0.90106
45463,0.901062
45464,0.901065
45465,0.901067
45466,0.901069
45467,0.901071
45468,0.901073
45469,0.901075
45470,0.901078
45471,0.90108
45472,0.901082
45473,0.901084
45474,0.901086
45475,0.901089
45476,0.901091
45477,0.901093
45478,0.901095
45479,0.901097
45480,0.901099
45481,0.901102
45482,0.901104
45483,0.901106
45484,0.901108
45485,0.90111
45486,0.901112
45487,0.901115
45488,0.901117
45489,0.901097
45490,0.901099
45491,0.901101
45492,0.901103
45493,0.901106
45494,0.901108
45495,0.90111
45496,0.901112
45497,0.901114
45498,0.901117
45499,0.901119
45500,0.901121
45501,0.901123
45502,0.901125
45503,0.901127
45504,0.90113
45505,0.901132
45506,0.901134
45507,0.901136
45508,0.901138
45509,0.90114
45510,0.901143
45511,0.901145
45512,0.901147
45513,0.901149
45514,0.901151
45515,0.901153
45516,0.901156
45517,0.901158
45518,0.90116
45519,0.901162
45520,0.901164
45521,0.901145
45522,0.901147
45523,0.901149
45524,0.901151
45525,0.901153
45526,0.901155
45527,0.901158
45528,0.90116
45529,0.901162
45530,0.901164
45531,0.901166
45532,0.901168
45533,0.901171
45534,0.901173
45535,0.901175
45536,0.901177
45537,0.901179
45538,0.901181
45539,0.901184
45540,0.901186
45541,0.901188
45542,0.90119
45543,0.901192
45544,0.901194
45545,0.901197
45546,0.901177
45547,0.901179
45548,0.901181
45549,0.901183
45550,0.901186
45551,0.901188
45552,0.90119
45553,0.901192
45554,0.901194
45555,0.901196
45556,0.901199
45557,0.901201
45558,0.901203
45559,0.901205
45560,0.901207
45561,0.901209
45562,0.901212
45563,0.901214
45564,0.901216
45565,0.901218
45566,0.90122
45567,0.901222
45568,0.901225
45569,0.901227
45570,0.901229
45571,0.901231
45572,0.901233
45573,0.901213
45574,0.901216
45575,0.901218
45576,0.90122
45577,0.901222
45578,0.901224
45579,0.901226
45580,0.901229
45581,0.901231
45582,0.901233
45583,0.901235
45584,0.901237
45585,0.901239
45586,0.901242
45587,0.901244
45588,0.901246
45589,0.901248
45590,0.90125
45591,0.901252
45592,0.901255
45593,0.901257
45594,0.901259
45595,0.901239
45596,0.901241
45597,0.901244
45598,0.901246
45599,0.901248
45600,0.90125
45601,0.901252
45602,0.901254
45603,0.901235
45604,0.901237
45605,0.901239
45606,0.901241
45607,0.901243
45608,0.901245
45609,0.901248
45610,0.90125
45611,0.901252
45612,0.901254
45613,0.901256
45614,0.901258
45615,0.901261
45616,0.901263
45617,0.901243
45618,0.901245
45619,0.901247
45620,0.901249
45621,0.901252
45622,0.901254
45623,0.901256
45624,0.901236
45625,0.901238
45626,0.901241
45627,0.901243
45628,0.901245
45629,0.901247
45630,0.901249
45631,0.901251
45632,0.901254
45633,0.901256
45634,0.901258
45635,0.90126
45636,0.901262
45637,0.901264
45638,0.901266
45639,0.901269
45640,0.901271
45641,0.901273
45642,0.901275
45643,0.901277
45644,0.901279
45645,0.901282
45646,0.901284
45647,0.901286
45648,0.901288
45649,0.90129
45650,0.901271
45651,0.901273
45652,0.901275
45653,0.901277
45654,0.901279
45655,0.901281
45656,0.901284
45657,0.901286
45658,0.901288
45659,0.90129
45660,0.901292
45661,0.901294
45662,0.901296
45663,0.901299
45664,0.901301
45665,0.901303
45666,0.901305
45667,0.901307
45668,0.901309
45669,0.901312
45670,0.901314
45671,0.901316
45672,0.901296
45673,0.901298
45674,0.901301
45675,0.901303
45676,0.901283
45677,0.901285
45678,0.901287
45679,0.901289
45680,0.901292
45681,0.901294
45682,0.901296
45683,0.901298
45684,0.9013
45685,0.901302
45686,0.901305
45687,0.901307
45688,0.901309
45689,0.901311
45690,0.901313
45691,0.901293
45692,0.901296
45693,0.901298
45694,0.9013
45695,0.901302
45696,0.901304
45697,0.901306
45698,0.901309
45699,0.901311
45700,0.901313
45701,0.901315
45702,0.901317
45703,0.901319
45704,0.901322
45705,0.901324
45706,0.901326
45707,0.901328
45708,0.90133
45709,0.901332
45710,0.901335
45711,0.901337
45712,0.901339
45713,0.901341
45714,0.901343
45715,0.901345
45716,0.901347
45717,0.90135
45718,0.901352
45719,0.901354
45720,0.901356
45721,0.901358
45722,0.90136
45723,0.901363
45724,0.901365
45725,0.901367
45726,0.901369
45727,0.901371
45728,0.901351
45729,0.901354
45730,0.901356
45731,0.901358
45732,0.90136
45733,0.90134
45734,0.901343
45735,0.901345
45736,0.901347
45737,0.901349
45738,0.901351
45739,0.901353
45740,0.901355
45741,0.901358
45742,0.90136
45743,0.901362
45744,0.901364
45745,0.901366
45746,0.901368
45747,0.901371
45748,0.901373
45749,0.901375
45750,0.901377
45751,0.901379
45752,0.901381
45753,0.901384
45754,0.901386
45755,0.901388
45756,0.90139
45757,0.901392
45758,0.901394
45759,0.901375
45760,0.901377
45761,0.901379
45762,0.901381
45763,0.901383
45764,0.901385
45765,0.901388
45766,0.90139
45767,0.901392
45768,0.901394
45769,0.901396
45770,0.901376
45771,0.901379
45772,0.901381
45773,0.901383
45774,0.901385
45775,0.901387
45776,0.901389
45777,0.901392
45778,0.901394
45779,0.901396
45780,0.901398
45781,0.9014
45782,0.901402
45783,0.901404
45784,0.901407
45785,0.901409
45786,0.901411
45787,0.901413
45788,0.901415
45789,0.901417
45790,0.90142
45791,0.901422
45792,0.901424
45793,0.901426
45794,0.901428
45795,0.90143
45796,0.901432
45797,0.901435
45798,0.901437
45799,0.901439
45800,0.901419
45801,0.901421
45802,0.901402
45803,0.901404
45804,0.901406
45805,0.901408
45806,0.90141
45807,0.901412
45808,0.901415
45809,0.901395
45810,0.901397
45811,0.901399
45812,0.901401
45813,0.901404
45814,0.901406
45815,0.901408
45816,0.90141
45817,0.901412
45818,0.901414
45819,0.901416
45820,0.901419
45821,0.901421
45822,0.901423
45823,0.901425
45824,0.901405
45825,0.901408
45826,0.90141
45827,0.901412
45828,0.901414
45829,0.901416
45830,0.901418
45831,0.90142
45832,0.901423
45833,0.901425
45834,0.901427
45835,0.901429
45836,0.901431
45837,0.901433
45838,0.901435
45839,0.901438
45840,0.90144
45841,0.901442
45842,0.901444
45843,0.901424
45844,0.901427
45845,0.901429
45846,0.901431
45847,0.901433
45848,0.901435
45849,0.901437
45850,0.901439
45851,0.901442
45852,0.901444
45853,0.901424
45854,0.901426
45855,0.901428
45856,0.901431
45857,0.901433
45858,0.901435
45859,0.901437
45860,0.901439
45861,0.901441
45862,0.901443
45863,0.901446
45864,0.901448
45865,0.90145
45866,0.901452
45867,0.901454
45868,0.901435
45869,0.901415
45870,0.901395
45871,0.901397
45872,0.9014
45873,0.901402
45874,0.901404
45875,0.901406
45876,0.901408
45877,0.90141
45878,0.901412
45879,0.901415
45880,0.901417
45881,0.901419
45882,0.901421
45883,0.901423
45884,0.901425
45885,0.901427
45886,0.901408
45887,0.90141
45888,0.901412
45889,0.901414
45890,0.901416
45891,0.901419
45892,0.901421
45893,0.901423
45894,0.901425
45895,0.901427
45896,0.901429
45897,0.901431
45898,0.901434
45899,0.901414
45900,0.901416
45901,0.901418
45902,0.90142
45903,0.901423
45904,0.901425
45905,0.901427
45906,0.901429
45907,0.901431
45908,0.901433
45909,0.901435
45910,0.901438
45911,0.90144
45912,0.901442
45913,0.901444
45914,0.901446
45915,0.901448
45916,0.90145
45917,0.901453
45918,0.901455
45919,0.901457
45920,0.901459
45921,0.901461
45922,0.901463
45923,0.901465
45924,0.901468
45925,0.90147
45926,0.901472
45927,0.901474
45928,0.901476
45929,0.901478
45930,0.901481
45931,0.901483
45932,0.901485
45933,0.901487
45934,0.901489
45935,0.901491
45936,0.901493
45937,0.901496
45938,0.901498
45939,0.9015
45940,0.901502
45941,0.901504
45942,0.901506
45943,0.901508
45944,0.901511
45945,0.901513
45946,0.901515
45947,0.901517
45948,0.901519
45949,0.901521
45950,0.901523
45951,0.901526
45952,0.901506
45953,0.901508
45954,0.90151
45955,0.901512
45956,0.901514
45957,0.901517
45958,0.901519
45959,0.901521
45960,0.901523
45961,0.901525
45962,0.901527
45963,0.901529
45964,0.901532
45965,0.901534
45966,0.901514
45967,0.901516
45968,0.901518
45969,0.901521
45970,0.901523
45971,0.901525
45972,0.901527
45973,0.901529
45974,0.901531
45975,0.901533
45976,0.901536
45977,0.901538
45978,0.90154
45979,0.901542
45980,0.901544
45981,0.901546
45982,0.901548
45983,0.901551
45984,0.901553
45985,0.901555
45986,0.901535
45987,0.901537
45988,0.90154
45989,0.901542
45990,0.901544
45991,0.901546
45992,0.901548
45993,0.90155
45994,0.901552
45995,0.901533
45996,0.901535
45997,0.901537
45998,0.901539
45999,0.901541
46000,0.901543
46001,0.901546
46002,0.901548
46003,0.90155
46004,0.901552
46005,0.901554
46006,0.901556
46007,0.901558
46008,0.901561
46009,0.901563
46010,0.901565
46011,0.901545
46012,0.901526
46013,0.901528
46014,0.901508
46015,0.90151
46016,0.901513
46017,0.901515
46018,0.901517
46019,0.901519
46020,0.901521
46021,0.901523
46022,0.901525
46023,0.901527
46024,0.90153
46025,0.901532
46026,0.901534
46027,0.901514
46028,0.901516
46029,0.901497
46030,0.901499
46031,0.901501
46032,0.901482
46033,0.901484
46034,0.901486
46035,0.901488
46036,0.90149
46037,0.901492
46038,0.901494
46039,0.901497
46040,0.901499
46041,0.901501
46042,0.901503
46043,0.901483
46044,0.901486
46045,0.901488
46046,0.90149
46047,0.901492
46048,0.901494
46049,0.901496
46050,0.901498
46051,0.901501
46052,0.901481
46053,0.901483
46054,0.901463
46055,0.901466
46056,0.901468
46057,0.90147
46058,0.901472
46059,0.901474
46060,0.901476
46061,0.901478
46062,0.901481
46063,0.901483
46064,0.901485
46065,0.901465
46066,0.901467
46067,0.90147
46068,0.901472
46069,0.901452
46070,0.901454
46071,0.901456
46072,0.901459
46073,0.901461
46074,0.901463
46075,0.901465
46076,0.901467
46077,0.901469
46078,0.901471
46079,0.901474
46080,0.901476
46081,0.901478
46082,0.90148
46083,0.901482
46084,0.901484
46085,0.901486
46086,0.901489
46087,0.901491
46088,0.901493
46089,0.901495
46090,0.901497
46091,0.901499
46092,0.901501
46093,0.901503
46094,0.901484
46095,0.901486
46096,0.901488
46097,0.901469
46098,0.901471
46099,0.901473
46100,0.901475
46101,0.901455
46102,0.901458
46103,0.90146
46104,0.901462
46105,0.901442
46106,0.901444
46107,0.901425
46108,0.901427
46109,0.901429
46110,0.90141
46111,0.901412
46112,0.901414
46113,0.901416
46114,0.901418
46115,0.90142
46116,0.901422
46117,0.901425
46118,0.901427
46119,0.901429
46120,0.901431
46121,0.901433
46122,0.901435
46123,0.901437
46124,0.90144
46125,0.901442
46126,0.901444
46127,0.901446
46128,0.901448
46129,0.90145
46130,0.901452
46131,0.901433
46132,0.901435
46133,0.901415
46134,0.901418
46135,0.90142
46136,0.901422
46137,0.901424
46138,0.901426
46139,0.901428
46140,0.90143
46141,0.901411
46142,0.901413
46143,0.901393
46144,0.901396
46145,0.901398
46146,0.9014
46147,0.901402
46148,0.901404
46149,0.901406
46150,0.901408
46151,0.901411
46152,0.901413
46153,0.901415
46154,0.901395
46155,0.901397
46156,0.9014
46157,0.901402
46158,0.901404
46159,0.901406
46160,0.901408
46161,0.90141
46162,0.901412
46163,0.901415
46164,0.901417
46165,0.901419
46166,0.901421
46167,0.901423
46168,0.901425
46169,0.901427
46170,0.901429
46171,0.901432
46172,0.901434
46173,0.901436
46174,0.901438
46175,0.90144
46176,0.901442
46177,0.901444
46178,0.901447
46179,0.901449
46180,0.901451
46181,0.901453
46182,0.901455
46183,0.901457
46184,0.901459
46185,0.901462
46186,0.901464
46187,0.901466
46188,0.901468
46189,0.90147
46190,0.901472
46191,0.901474
46192,0.901476
46193,0.901479
46194,0.901481
46195,0.901483
46196,0.901485
46197,0.901487
46198,0.901468
46199,0.90147
46200,0.901472
46201,0.901474
46202,0.901476
46203,0.901478
46204,0.90148
46205,0.901461
46206,0.901441
46207,0.901444
46208,0.901446
46209,0.901448
46210,0.90145
46211,0.901452
46212,0.901454
46213,0.901435
46214,0.901437
46215,0.901439
46216,0.901441
46217,0.901443
46218,0.901445
46219,0.901447
46220,0.90145
46221,0.901452
46222,0.901454
46223,0.901456
46224,0.901458
46225,0.90146
46226,0.901441
46227,0.901443
46228,0.901445
46229,0.901447
46230,0.901428
46231,0.90143
46232,0.901432
46233,0.901434
46234,0.901436
46235,0.901438
46236,0.901419
46237,0.901421
46238,0.901423
46239,0.901425
46240,0.901427
46241,0.901429
46242,0.901432
46243,0.901434
46244,0.901436
46245,0.901438
46246,0.90144
46247,0.901442
46248,0.901444
46249,0.901447
46250,0.901449
46251,0.901451
46252,0.901453
46253,0.901455
46254,0.901457
46255,0.901459
46256,0.901461
46257,0.901464
46258,0.901466
46259,0.901468
46260,0.90147
46261,0.901472
46262,0.901474
46263,0.901455
46264,0.901457
46265,0.901459
46266,0.901461
46267,0.901463
46268,0.901465
46269,0.901446
46270,0.901448
46271,0.90145
46272,0.901452
46273,0.901454
46274,0.901457
46275,0.901459
46276,0.901461
46277,0.901463
46278,0.901465
46279,0.901467
46280,0.901448
46281,0.90145
46282,0.901452
46283,0.901454
46284,0.901456
46285,0.901458
46286,0.90146
46287,0.901463
46288,0.901465
46289,0.901467
46290,0.901469
46291,0.901471
46292,0.901473
46293,0.901454
46294,0.901456
46295,0.901458
46296,0.90146
46297,0.901462
46298,0.901464
46299,0.901467
46300,0.901447
46301,0.901449
46302,0.901451
46303,0.901453
46304,0.901456
46305,0.901436
46306,0.901438
46307,0.901419
46308,0.901421
46309,0.901423
46310,0.901404
46311,0.901406
46312,0.901408
46313,0.90141
46314,0.901412
46315,0.901414
46316,0.901416
46317,0.901418
46318,0.901421
46319,0.901423
46320,0.901425
46321,0.901405
46322,0.901408
46323,0.90141
46324,0.901412
46325,0.901414
46326,0.901416
46327,0.901418
46328,0.90142
46329,0.901422
46330,0.901425
46331,0.901427
46332,0.901429
46333,0.901431
46334,0.901433
46335,0.901435
46336,0.901437
46337,0.901439
46338,0.901442
46339,0.901444
46340,0.901446
46341,0.901448
46342,0.90145
46343,0.901452
46344,0.901454
46345,0.901456
46346,0.901459
46347,0.901461
46348,0.901463
46349,0.901465
46350,0.901467
46351,0.901469
46352,0.901471
46353,0.901473
46354,0.901476
46355,0.901478
46356,0.90148
46357,0.901482
46358,0.901484
46359,0.901486
46360,0.901488
46361,0.90149
46362,0.901493
46363,0.901495
46364,0.901497
46365,0.901499
46366,0.901501
46367,0.901503
46368,0.901505
46369,0.901507
46370,0.90151
46371,0.901512
46372,0.901514
46373,0.901516
46374,0.901518
46375,0.90152
46376,0.901522
46377,0.901524
46378,0.901505
46379,0.901507
46380,0.901509
46381,0.901511
46382,0.901514
46383,0.901516
46384,0.901518
46385,0.90152
46386,0.901522
46387,0.901503
46388,0.901505
46389,0.901485
46390,0.901487
46391,0.90149
46392,0.901492
46393,0.901494
46394,0.901496
46395,0.901498
46396,0.9015
46397,0.901502
46398,0.901504
46399,0.901506
46400,0.901509
46401,0.901511
46402,0.901513
46403,0.901515
46404,0.901517
46405,0.901519
46406,0.901521
46407,0.901523
46408,0.901526
46409,0.901528
46410,0.90153
46411,0.901532
46412,0.901534
46413,0.901536
46414,0.901538
46415,0.90154
46416,0.901543
46417,0.901545
46418,0.901547
46419,0.901549
46420,0.901551
46421,0.901553
46422,0.901555
46423,0.901557
46424,0.90156
46425,0.901562
46426,0.901564
46427,0.901566
46428,0.901568
46429,0.901549
46430,0.901551
46431,0.901553
46432,0.901555
46433,0.901536
46434,0.901538
46435,0.90154
46436,0.901542
46437,0.901544
46438,0.901546
46439,0.901548
46440,0.90155
46441,0.901553
46442,0.901555
46443,0.901557
46444,0.901559
46445,0.901561
46446,0.901563
46447,0.901565
46448,0.901567
46449,0.901569
46450,0.901572
46451,0.901574
46452,0.901576
46453,0.901578
46454,0.90158
46455,0.901582
46456,0.901584
46457,0.901586
46458,0.901589
46459,0.901591
46460,0.901593
46461,0.901595
46462,0.901597
46463,0.901599
46464,0.901601
46465,0.901603
46466,0.901605
46467,0.901608
46468,0.90161
46469,0.90159
46470,0.901592
46471,0.901595
46472,0.901597
46473,0.901599
46474,0.901601
46475,0.901581
46476,0.901584
46477,0.901586
46478,0.901588
46479,0.90159
46480,0.901592
46481,0.901594
46482,0.901596
46483,0.901598
46484,0.901601
46485,0.901603
46486,0.901583
46487,0.901585
46488,0.901588
46489,0.90159
46490,0.901592
46491,0.901594
46492,0.901596
46493,0.901577
46494,0.901579
46495,0.901581
46496,0.901583
46497,0.901585
46498,0.901587
46499,0.901589
46500,0.901591
46501,0.901594
46502,0.901596
46503,0.901598
46504,0.9016
46505,0.901602
46506,0.901604
46507,0.901606
46508,0.901608
46509,0.90161
46510,0.901613
46511,0.901615
46512,0.901617
46513,0.901597
46514,0.901578
46515,0.901559
46516,0.901561
46517,0.901563
46518,0.901565
46519,0.901567
46520,0.901569
46521,0.901571
46522,0.901573
46523,0.901576
46524,0.901578
46525,0.90158
46526,0.901582
46527,0.901584
46528,0.901586
46529,0.901567
46530,0.901569
46531,0.901571
46532,0.901552
46533,0.901554
46534,0.901556
46535,0.901558
46536,0.90156
46537,0.901562
46538,0.901564
46539,0.901566
46540,0.901569
46541,0.901549
46542,0.901551
46543,0.901553
46544,0.901556
46545,0.901558
46546,0.90156
46547,0.901562
46548,0.901564
46549,0.901566
46550,0.901568
46551,0.90157
46552,0.901572
46553,0.901575
46554,0.901577
46555,0.901579
46556,0.901581
46557,0.901583
46558,0.901585
46559,0.901587
46560,0.901589
46561,0.901591
46562,0.901594
46563,0.901596
46564,0.901598
46565,0.9016
46566,0.901602
46567,0.901604
46568,0.901606
46569,0.901608
46570,0.90161
46571,0.901613
46572,0.901593
46573,0.901595
46574,0.901597
46575,0.9016
46576,0.901602
46577,0.901604
46578,0.901584
46579,0.901565
46580,0.901567
46581,0.901569
46582,0.901571
46583,0.901574
46584,0.901554
46585,0.901556
46586,0.901558
46587,0.901561
46588,0.901563
46589,0.901565
46590,0.901567
46591,0.901569
46592,0.901571
46593,0.901573
46594,0.901554
46595,0.901556
46596,0.901558
46597,0.901539
46598,0.901541
46599,0.901543
46600,0.901545
46601,0.901547
46602,0.901549
46603,0.901551
46604,0.901554
46605,0.901556
46606,0.901558
46607,0.90156
46608,0.901562
46609,0.901564
46610,0.901566
46611,0.901568
46612,0.90157
46613,0.901573
46614,0.901575
46615,0.901577
46616,0.901579
46617,0.901581
46618,0.901583
46619,0.901585
46620,0.901566
46621,0.901547
46622,0.901549
46623,0.901551
46624,0.901553
46625,0.901555
46626,0.901557
46627,0.901559
46628,0.901561
46629,0.901563
46630,0.901544
46631,0.901546
46632,0.901548
46633,0.90155
46634,0.901553
46635,0.901555
46636,0.901557
46637,0.901537
46638,0.90154
46639,0.901542
46640,0.901544
46641,0.901546
46642,0.901548
46643,0.90155
46644,0.901552
46645,0.901554
46646,0.901556
46647,0.901559
46648,0.901561
46649,0.901563
46650,0.901565
46651,0.901567
46652,0.901569
46653,0.901571
46654,0.901573
46655,0.901575
46656,0.901578
46657,0.90158
46658,0.901582
46659,0.901584
46660,0.901586
46661,0.901588
46662,0.90159
46663,0.901592
46664,0.901594
46665,0.901596
46666,0.901599
46667,0.901601
46668,0.901603
46669,0.901605
46670,0.901607
46671,0.901609
46672,0.901611
46673,0.901613
46674,0.901615
46675,0.901618
46676,0.901598
46677,0.9016
46678,0.901602
46679,0.901605
46680,0.901607
46681,0.901609
46682,0.901611
46683,0.901613
46684,0.901615
46685,0.901617
46686,0.901619
46687,0.901621
46688,0.901624
46689,0.901626
46690,0.901628
46691,0.90163
46692,0.901632
46693,0.901634
46694,0.901636
46695,0.901638
46696,0.90164
46697,0.901643
46698,0.901645
46699,0.901647
46700,0.901627
46701,0.90163
46702,0.901632
46703,0.901634
46704,0.901636
46705,0.901638
46706,0.90164
46707,0.901642
46708,0.901644
46709,0.901646
46710,0.901648
46711,0.901651
46712,0.901653
46713,0.901655
46714,0.901657
46715,0.901659
46716,0.901661
46717,0.901663
46718,0.901665
46719,0.901667
46720,0.901648
46721,0.90165
46722,0.901652
46723,0.901654
46724,0.901657
46725,0.901659
46726,0.901661
46727,0.901663
46728,0.901665
46729,0.901667
46730,0.901669
46731,0.901671
46732,0.901673
46733,0.901675
46734,0.901678
46735,0.90168
46736,0.901682
46737,0.901684
46738,0.901686
46739,0.901688
46740,0.90169
46741,0.901671
46742,0.901673
46743,0.901675
46744,0.901677
46745,0.901679
46746,0.901681
46747,0.901684
46748,0.901664
46749,0.901666
46750,0.901647
46751,0.901649
46752,0.90163
46753,0.901632
46754,0.901634
46755,0.901636
46756,0.901638
46757,0.90164
46758,0.901642
46759,0.901623
46760,0.901625
46761,0.901627
46762,0.90163
46763,0.901632
46764,0.901634
46765,0.901636
46766,0.901638
46767,0.90164
46768,0.901642
46769,0.901644
46770,0.901646
46771,0.901648
46772,0.901651
46773,0.901653
46774,0.901655
46775,0.901635
46776,0.901638
46777,0.90164
46778,0.901642
46779,0.901644
46780,0.901646
46781,0.901648
46782,0.90165
46783,0.901652
46784,0.901654
46785,0.901657
46786,0.901659
46787,0.901661
46788,0.901663
46789,0.901665
46790,0.901667
46791,0.901669
46792,0.901671
46793,0.901673
46794,0.901654
46795,0.901656
46796,0.901658
46797,0.901639
46798,0.901641
46799,0.901643
46800,0.901645
46801,0.901647
46802,0.90165
46803,0.901652
46804,0.901654
46805,0.901634
46806,0.901637
46807,0.901639
46808,0.901641
46809,0.901643
46810,0.901645
46811,0.901647
46812,0.901649
46813,0.901651
46814,0.901653
46815,0.901655
46816,0.901658
46817,0.901638
46818,0.90164
46819,0.901642
46820,0.901645
46821,0.901647
46822,0.901649
46823,0.901651
46824,0.901653
46825,0.901655
46826,0.901657
46827,0.901659
46828,0.901661
46829,0.901663
46830,0.901666
46831,0.901668
46832,0.901648
46833,0.901651
46834,0.901653
46835,0.901655
46836,0.901657
46837,0.901659
46838,0.901661
46839,0.901663
46840,0.901665
46841,0.901667
46842,0.901648
46843,0.90165
46844,0.901652
46845,0.901654
46846,0.901656
46847,0.901659
46848,0.901639
46849,0.901641
46850,0.901644
46851,0.901646
46852,0.901648
46853,0.90165
46854,0.901652
46855,0.901654
46856,0.901656
46857,0.901658
46858,0.901639
46859,0.901641
46860,0.901622
46861,0.901624
46862,0.901626
46863,0.901628
46864,0.90163
46865,0.901632
46866,0.901634
46867,0.901637
46868,0.901639
46869,0.901641
46870,0.901643
46871,0.901645
46872,0.901647
46873,0.901649
46874,0.901651
46875,0.901653
46876,0.901655
46877,0.901658
46878,0.90166
46879,0.901662
46880,0.901664
46881,0.901666
46882,0.901668
46883,0.90167
46884,0.901672
46885,0.901674
46886,0.901676
46887,0.901679
46888,0.901659
46889,0.901661
46890,0.901663
46891,0.901666
46892,0.901668
46893,0.90167
46894,0.901672
46895,0.901674
46896,0.901676
46897,0.901678
46898,0.90168
46899,0.901682
46900,0.901684
46901,0.901687
46902,0.901689
46903,0.901691
46904,0.901693
46905,0.901695
46906,0.901697
46907,0.901699
46908,0.901701
46909,0.901703
46910,0.901705
46911,0.901686
46912,0.901688
46913,0.901669
46914,0.901671
46915,0.901673
46916,0.901675
46917,0.901677
46918,0.90168
46919,0.901682
46920,0.901684
46921,0.901686
46922,0.901688
46923,0.90169
46924,0.901692
46925,0.901673
46926,0.901675
46927,0.901677
46928,0.901679
46929,0.901681
46930,0.901683
46931,0.901685
46932,0.901688
46933,0.90169
46934,0.901692
46935,0.901694
46936,0.901696
46937,0.901698
46938,0.9017
46939,0.901702
46940,0.901704
46941,0.901706
46942,0.901708
46943,0.901711
46944,0.901713
46945,0.901715
46946,0.901717
46947,0.901719
46948,0.901721
46949,0.901723
46950,0.901725
46951,0.901727
46952,0.901729
46953,0.901732
46954,0.901734
46955,0.901736
46956,0.901738
46957,0.90174
46958,0.901742
46959,0.901744
46960,0.901746
46961,0.901748
46962,0.90175
46963,0.901752
46964,0.901733
46965,0.901735
46966,0.901737
46967,0.90174
46968,0.901742
46969,0.901744
46970,0.901746
46971,0.901748
46972,0.90175
46973,0.901752
46974,0.901754
46975,0.901756
46976,0.901758
46977,0.90176
46978,0.901763
46979,0.901765
46980,0.901767
46981,0.901769
46982,0.901771
46983,0.901773
46984,0.901775
46985,0.901777
46986,0.901779
46987,0.901781
46988,0.901783
46989,0.901786
46990,0.901788
46991,0.90179
46992,0.901792
46993,0.901794
46994,0.901796
46995,0.901798
46996,0.9018
46997,0.901802
46998,0.901804
46999,0.901806
47000,0.901809
47001,0.901811
47002,0.901813
47003,0.901815
47004,0.901796
47005,0.901776
47006,0.901778
47007,0.901781
47008,0.901783
47009,0.901785
47010,0.901787
47011,0.901789
47012,0.901791
47013,0.901793
47014,0.901795
47015,0.901797
47016,0.901799
47017,0.901801
47018,0.901804
47019,0.901806
47020,0.901808
47021,0.90181
47022,0.901812
47023,0.901814
47024,0.901816
47025,0.901818
47026,0.901799
47027,0.901801
47028,0.901803
47029,0.901805
47030,0.901807
47031,0.901809
47032,0.901812
47033,0.901814
47034,0.901794
47035,0.901797
47036,0.901799
47037,0.901801
47038,0.901803
47039,0.901805
47040,0.901807
47041,0.901809
47042,0.901811
47043,0.901813
47044,0.901815
47045,0.901817
47046,0.901819
47047,0.901822
47048,0.901824
47049,0.901826
47050,0.901828
47051,0.90183
47052,0.901811
47053,0.901792
47054,0.901794
47055,0.901796
47056,0.901798
47057,0.9018
47058,0.901781
47059,0.901783
47060,0.901785
47061,0.901787
47062,0.901789
47063,0.901791
47064,0.901772
47065,0.901774
47066,0.901776
47067,0.901778
47068,0.90178
