n,tousen
58498,0.099935
58499,0.0999333
58500,0.0999316
58501,0.0999299
58502,0.0999453
58503,0.0999607
58504,0.099959
58505,0.0999573
58506,0.0999556
58507,0.0999539
58508,0.0999521
58509,0.0999504
58510,0.0999487
58511,0.099947
58512,0.0999453
58513,0.0999436
58514,0.0999419
58515,0.0999402
58516,0.0999385
58517,0.0999368
58518,0.0999351
58519,0.0999334
58520,0.0999316
58521,0.0999299
58522,0.0999453
58523,0.0999436
58524,0.0999419
58525,0.0999402
58526,0.0999385
58527,0.0999368
58528,0.0999351
58529,0.0999334
58530,0.0999317
58531,0.09993
58532,0.0999282
58533,0.0999265
58534,0.0999248
58535,0.0999231
58536,0.0999214
58537,0.0999197
58538,0.099918
58539,0.0999163
58540,0.0999146
58541,0.0999129
58542,0.0999112
58543,0.0999095
58544,0.0999078
58545,0.0999061
58546,0.0999043
58547,0.0999026
58548,0.0999009
58549,0.0998992
58550,0.0998975
58551,0.0998958
58552,0.0998941
58553,0.0998924
58554,0.0998907
58555,0.099889
58556,0.0998873
58557,0.0998856
58558,0.0998839
58559,0.0998822
58560,0.0998805
58561,0.0998788
58562,0.0998771
58563,0.0998753
58564,0.0998736
58565,0.0998719
58566,0.0998702
58567,0.0998685
58568,0.0998668
58569,0.0998651
58570,0.0998634
58571,0.0998617
58572,0.09986
58573,0.0998583
58574,0.0998566
58575,0.0998549
58576,0.0998532
58577,0.0998515
58578,0.0998668
58579,0.0998651
58580,0.0998634
58581,0.0998617
58582,0.09986
58583,0.0998583
58584,0.0998566
58585,0.0998549
58586,0.0998532
58587,0.0998515
58588,0.0998498
58589,0.0998652
58590,0.0998805
58591,0.0998788
58592,0.0998771
58593,0.0998925
58594,0.0998908
58595,0.0998891
58596,0.0998874
58597,0.0998857
58598,0.099884
58599,0.0998993
58600,0.0998976
58601,0.0998959
58602,0.0998942
58603,0.0998925
58604,0.0998908
58605,0.0998891
58606,0.0999044
58607,0.0999027
58608,0.099901
58609,0.0998993
58610,0.0998976
58611,0.0998959
58612,0.0998942
58613,0.0998925
58614,0.0998908
58615,0.0998891
58616,0.0998874
58617,0.0998857
58618,0.099884
58619,0.0998823
58620,0.0998806
58621,0.0998789
58622,0.0998772
58623,0.0998925
58624,0.0999079
58625,0.0999232
58626,0.0999215
58627,0.0999198
58628,0.0999181
58629,0.0999164
58630,0.0999147
58631,0.099913
58632,0.0999113
58633,0.0999096
58634,0.0999079
58635,0.0999062
58636,0.0999045
58637,0.0999028
58638,0.0999181
58639,0.0999164
58640,0.0999147
58641,0.099913
58642,0.0999113
58643,0.0999096
58644,0.0999079
58645,0.0999233
58646,0.0999386
58647,0.0999369
58648,0.0999352
58649,0.0999335
58650,0.0999318
58651,0.0999471
58652,0.0999454
58653,0.0999437
58654,0.099942
58655,0.0999403
58656,0.0999386
58657,0.0999369
58658,0.0999352
58659,0.0999335
58660,0.0999318
58661,0.0999472
58662,0.0999455
58663,0.0999437
58664,0.099942
58665,0.0999403
58666,0.0999386
58667,0.0999369
58668,0.0999352
58669,0.0999335
58670,0.0999318
58671,0.0999301
58672,0.0999284
58673,0.0999267
58674,0.099925
58675,0.0999233
58676,0.0999216
58677,0.0999199
58678,0.0999352
58679,0.0999335
58680,0.0999318
58681,0.0999472
58682,0.0999455
58683,0.0999438
58684,0.0999421
58685,0.0999404
58686,0.0999387
58687,0.099937
58688,0.0999353
58689,0.0999335
58690,0.0999318
58691,0.0999301
58692,0.0999284
58693,0.0999438
58694,0.0999421
58695,0.0999404
58696,0.0999387
58697,0.099937
58698,0.0999353
58699,0.0999336
58700,0.0999319
58701,0.0999302
58702,0.0999285
58703,0.0999267
58704,0.099925
58705,0.0999233
58706,0.0999216
58707,0.0999199
58708,0.0999182
58709,0.0999165
58710,0.0999148
58711,0.0999131
58712,0.0999114
58713,0.0999268
58714,0.0999251
58715,0.0999404
58716,0.0999387
58717,0.099937
58718,0.0999353
58719,0.0999506
58720,0.0999489
58721,0.0999472
58722,0.0999455
58723,0.0999438
58724,0.0999421
58725,0.0999404
58726,0.0999387
58727,0.099937
58728,0.0999523
58729,0.0999506
58730,0.0999489
58731,0.0999472
58732,0.0999455
58733,0.0999438
58734,0.0999421
58735,0.0999404
58736,0.0999557
58737,0.099954
58738,0.0999523
58739,0.0999506
58740,0.0999489
58741,0.0999472
58742,0.0999455
58743,0.0999438
58744,0.0999421
58745,0.0999574
58746,0.0999728
58747,0.0999711
58748,0.0999694
58749,0.0999847
58750,0.099983
58751,0.0999983
58752,0.0999966
58753,0.0999949
58754,0.0999932
58755,0.0999915
58756,0.100007
58757,0.100005
58758,0.100003
58759,0.100019
58760,0.100017
58761,0.100015
58762,0.100014
58763,0.100012
58764,0.100027
58765,0.100043
58766,0.100041
58767,0.100039
58768,0.100037
58769,0.100036
58770,0.100034
58771,0.100032
58772,0.100031
58773,0.100029
58774,0.100027
58775,0.100026
58776,0.100024
58777,0.100022
58778,0.10002
58779,0.100019
58780,0.100034
58781,0.100032
58782,0.100031
58783,0.100029
58784,0.100027
58785,0.100026
58786,0.100024
58787,0.100022
58788,0.10002
58789,0.100019
58790,0.100017
58791,0.100015
58792,0.100014
58793,0.100012
58794,0.10001
58795,0.100009
58796,0.100007
58797,0.100005
58798,0.100003
58799,0.100002
58800,0.1
58801,0.0999983
58802,0.0999966
58803,0.0999949
58804,0.0999932
58805,0.0999915
58806,0.0999898
58807,0.0999881
58808,0.0999864
58809,0.0999847
58810,0.1
58811,0.0999983
58812,0.0999966
58813,0.0999949
58814,0.0999932
58815,0.0999915
58816,0.0999898
58817,0.0999881
58818,0.100003
58819,0.100019
58820,0.100017
58821,0.100015
58822,0.100014
58823,0.100012
58824,0.10001
58825,0.100008
58826,0.100007
58827,0.100005
58828,0.100003
58829,0.100002
58830,0.1
58831,0.0999983
58832,0.0999966
58833,0.0999949
58834,0.0999932
58835,0.0999915
58836,0.0999898
58837,0.0999881
58838,0.0999864
58839,0.0999847
58840,0.099983
58841,0.0999813
58842,0.0999966
58843,0.0999949
58844,0.0999932
58845,0.0999915
58846,0.0999898
58847,0.0999881
58848,0.0999864
58849,0.0999847
58850,0.099983
58851,0.0999813
58852,0.0999796
58853,0.0999779
58854,0.0999762
58855,0.0999745
58856,0.0999728
58857,0.0999881
58858,0.0999864
58859,0.100002
58860,0.1
58861,0.0999983
58862,0.0999966
58863,0.0999949
58864,0.0999932
58865,0.0999915
58866,0.100007
58867,0.100005
58868,0.100003
58869,0.100002
58870,0.100017
58871,0.100015
58872,0.100014
58873,0.100012
58874,0.10001
58875,0.100008
58876,0.100024
58877,0.100022
58878,0.10002
58879,0.100019
58880,0.100017
58881,0.100015
58882,0.100031
58883,0.100029
58884,0.100027
58885,0.100025
58886,0.100024
58887,0.100039
58888,0.100037
58889,0.100036
58890,0.100034
58891,0.100032
58892,0.100031
58893,0.100029
58894,0.100027
58895,0.100025
58896,0.100024
58897,0.100022
58898,0.100037
58899,0.100036
58900,0.100034
58901,0.100032
58902,0.100031
58903,0.100046
58904,0.100044
58905,0.100059
58906,0.100058
58907,0.100073
58908,0.100071
58909,0.10007
58910,0.100068
58911,0.100083
58912,0.100098
58913,0.100097
58914,0.100095
58915,0.10011
58916,0.100109
58917,0.100107
58918,0.100105
58919,0.100104
58920,0.100119
58921,0.100117
58922,0.100132
58923,0.100131
58924,0.100129
58925,0.100127
58926,0.100126
58927,0.100141
58928,0.100139
58929,0.100137
58930,0.100136
58931,0.100134
58932,0.100132
58933,0.100131
58934,0.100129
58935,0.100127
58936,0.100126
58937,0.100124
58938,0.100122
58939,0.10012
58940,0.100119
58941,0.100117
58942,0.100115
58943,0.100114
58944,0.100112
58945,0.10011
58946,0.100109
58947,0.100107
58948,0.100122
58949,0.10012
58950,0.100119
58951,0.100117
58952,0.100115
58953,0.100114
58954,0.100112
58955,0.10011
58956,0.100109
58957,0.100107
58958,0.100105
58959,0.10012
58960,0.100119
58961,0.100117
58962,0.100115
58963,0.100114
58964,0.100112
58965,0.10011
58966,0.100109
58967,0.100107
58968,0.100105
58969,0.100103
58970,0.100102
58971,0.1001
58972,0.100098
58973,0.100114
58974,0.100112
58975,0.10011
58976,0.100109
58977,0.100107
58978,0.100105
58979,0.10012
58980,0.100119
58981,0.100117
58982,0.100115
58983,0.100114
58984,0.100112
58985,0.10011
58986,0.100109
58987,0.100107
58988,0.100105
58989,0.100103
58990,0.100102
58991,0.1001
58992,0.100115
58993,0.100114
58994,0.100112
58995,0.10011
58996,0.100108
58997,0.100107
58998,0.100105
58999,0.100103
59000,0.100102
59001,0.1001
59002,0.100098
59003,0.100097
59004,0.100095
59005,0.100093
59006,0.100092
59007,0.10009
59008,0.100088
59009,0.100086
59010,0.100085
59011,0.100083
59012,0.100081
59013,0.10008
59014,0.100078
59015,0.100076
59016,0.100075
59017,0.10009
59018,0.100105
59019,0.100103
59020,0.100102
59021,0.1001
59022,0.100098
59023,0.100114
59024,0.100112
59025,0.10011
59026,0.100108
59027,0.100107
59028,0.100122
59029,0.10012
59030,0.100119
59031,0.100117
59032,0.100115
59033,0.100113
59034,0.100112
59035,0.10011
59036,0.100108
59037,0.100107
59038,0.100105
59039,0.100103
59040,0.100102
59041,0.1001
59042,0.100098
59043,0.100097
59044,0.100095
59045,0.100093
59046,0.100091
59047,0.10009
59048,0.100088
59049,0.100086
59050,0.100085
59051,0.100083
59052,0.100081
59053,0.10008
59054,0.100078
59055,0.100076
59056,0.100075
59057,0.100073
59058,0.100071
59059,0.100069
59060,0.100068
59061,0.100066
59062,0.100064
59063,0.100063
59064,0.100061
59065,0.100059
59066,0.100074
59067,0.100073
59068,0.100071
59069,0.100069
59070,0.100068
59071,0.100066
59072,0.100081
59073,0.10008
59074,0.100078
59075,0.100076
59076,0.100074
59077,0.100073
59078,0.100071
59079,0.100069
59080,0.100068
59081,0.100083
59082,0.100081
59083,0.10008
59084,0.100078
59085,0.100076
59086,0.100074
59087,0.100073
59088,0.100071
59089,0.100069
59090,0.100068
59091,0.100066
59092,0.100064
59093,0.100063
59094,0.100061
59095,0.100059
59096,0.100058
59097,0.100056
59098,0.100054
59099,0.100069
59100,0.100068
59101,0.100066
59102,0.100064
59103,0.100063
59104,0.100061
59105,0.100059
59106,0.100058
59107,0.100056
59108,0.100071
59109,0.100069
59110,0.100068
59111,0.100066
59112,0.100081
59113,0.10008
59114,0.100078
59115,0.100076
59116,0.100074
59117,0.100073
59118,0.100071
59119,0.100069
59120,0.100068
59121,0.100066
59122,0.100064
59123,0.100063
59124,0.100078
59125,0.100076
59126,0.100074
59127,0.10009
59128,0.100088
59129,0.100086
59130,0.100085
59131,0.100083
59132,0.100081
59133,0.100079
59134,0.100078
59135,0.100076
59136,0.100074
59137,0.100073
59138,0.100071
59139,0.100069
59140,0.100068
59141,0.100066
59142,0.100064
59143,0.100063
59144,0.100061
59145,0.100059
59146,0.100057
59147,0.100056
59148,0.100054
59149,0.100052
59150,0.100051
59151,0.100049
59152,0.100047
59153,0.100046
59154,0.100044
59155,0.100042
59156,0.100041
59157,0.100039
59158,0.100037
59159,0.100035
59160,0.100034
59161,0.100032
59162,0.10003
59163,0.100029
59164,0.100027
59165,0.100025
59166,0.100024
59167,0.100022
59168,0.10002
59169,0.100019
59170,0.100017
59171,0.100015
59172,0.100014
59173,0.100012
59174,0.10001
59175,0.100008
59176,0.100007
59177,0.100005
59178,0.100003
59179,0.100002
59180,0.1
59181,0.0999983
59182,0.0999966
59183,0.100012
59184,0.10001
59185,0.100008
59186,0.100007
59187,0.100005
59188,0.100003
59189,0.100002
59190,0.1
59191,0.0999983
59192,0.0999966
59193,0.0999949
59194,0.0999932
59195,0.0999916
59196,0.0999899
59197,0.0999882
59198,0.0999865
59199,0.0999848
59200,0.0999831
59201,0.0999814
59202,0.0999797
59203,0.099978
59204,0.0999764
59205,0.0999747
59206,0.099973
59207,0.0999713
59208,0.0999696
59209,0.0999848
59210,0.0999831
59211,0.0999814
59212,0.0999797
59213,0.099978
59214,0.0999764
59215,0.0999747
59216,0.099973
59217,0.0999882
59218,0.100003
59219,0.100002
59220,0.100017
59221,0.100015
59222,0.100014
59223,0.100012
59224,0.10001
59225,0.100008
59226,0.100007
59227,0.100005
59228,0.10002
59229,0.100019
59230,0.100017
59231,0.100015
59232,0.100014
59233,0.100012
59234,0.10001
59235,0.100008
59236,0.100024
59237,0.100022
59238,0.100037
59239,0.100052
59240,0.100051
59241,0.100066
59242,0.100064
59243,0.100062
59244,0.100061
59245,0.100059
59246,0.100057
59247,0.100056
59248,0.100054
59249,0.100052
59250,0.100051
59251,0.100049
59252,0.100047
59253,0.100046
59254,0.100044
59255,0.100042
59256,0.100041
59257,0.100039
59258,0.100037
59259,0.100035
59260,0.100034
59261,0.100032
59262,0.10003
59263,0.100029
59264,0.100044
59265,0.100042
59266,0.10004
59267,0.100039
59268,0.100037
59269,0.100035
59270,0.100034
59271,0.100032
59272,0.10003
59273,0.100029
59274,0.100027
59275,0.100025
59276,0.100024
59277,0.100022
59278,0.10002
59279,0.100019
59280,0.100017
59281,0.100015
59282,0.100013
59283,0.100012
59284,0.100027
59285,0.100025
59286,0.100024
59287,0.100022
59288,0.10002
59289,0.100019
59290,0.100017
59291,0.100015
59292,0.100013
59293,0.100012
59294,0.10001
59295,0.100008
59296,0.100024
59297,0.100022
59298,0.10002
59299,0.100019
59300,0.100017
59301,0.100015
59302,0.100013
59303,0.100029
59304,0.100027
59305,0.100025
59306,0.100024
59307,0.100022
59308,0.10002
59309,0.100019
59310,0.100017
59311,0.100015
59312,0.100013
59313,0.100012
59314,0.100027
59315,0.100025
59316,0.100024
59317,0.100022
59318,0.10002
59319,0.100019
59320,0.100017
59321,0.100015
59322,0.100013
59323,0.100012
59324,0.10001
59325,0.100025
59326,0.100024
59327,0.100022
59328,0.10002
59329,0.100035
59330,0.100034
59331,0.100032
59332,0.100047
59333,0.100046
59334,0.100044
59335,0.100042
59336,0.10004
59337,0.100039
59338,0.100037
59339,0.100035
59340,0.100034
59341,0.100049
59342,0.100047
59343,0.100045
59344,0.100044
59345,0.100042
59346,0.10004
59347,0.100039
59348,0.100037
59349,0.100035
59350,0.100034
59351,0.100032
59352,0.100047
59353,0.100045
59354,0.100044
59355,0.100042
59356,0.10004
59357,0.100039
59358,0.100037
59359,0.100035
59360,0.100034
59361,0.100032
59362,0.10003
59363,0.100029
59364,0.100027
59365,0.100025
59366,0.10004
59367,0.100039
59368,0.100037
59369,0.100035
59370,0.100034
59371,0.100032
59372,0.10003
59373,0.100029
59374,0.100027
59375,0.100025
59376,0.100024
59377,0.100022
59378,0.10002
59379,0.100035
59380,0.100034
59381,0.100032
59382,0.10003
59383,0.100029
59384,0.100027
59385,0.100025
59386,0.100024
59387,0.100022
59388,0.10002
59389,0.100019
59390,0.100017
59391,0.100015
59392,0.100013
59393,0.100012
59394,0.10001
59395,0.100008
59396,0.100007
59397,0.100005
59398,0.100003
59399,0.100002
59400,0.1
59401,0.100015
59402,0.10003
59403,0.100029
59404,0.100027
59405,0.100042
59406,0.100057
59407,0.100056
59408,0.100054
59409,0.100052
59410,0.10005
59411,0.100049
59412,0.100047
59413,0.100045
59414,0.100044
59415,0.100042
59416,0.10004
59417,0.100039
59418,0.100037
59419,0.100035
59420,0.100034
59421,0.100032
59422,0.10003
59423,0.100029
59424,0.100027
59425,0.100025
59426,0.100024
59427,0.100022
59428,0.100037
59429,0.100052
59430,0.100067
59431,0.100066
59432,0.100064
59433,0.100062
59434,0.100061
59435,0.100059
59436,0.100057
59437,0.100056
59438,0.100054
59439,0.100052
59440,0.10005
59441,0.100049
59442,0.100047
59443,0.100045
59444,0.100044
59445,0.100042
59446,0.10004
59447,0.100056
59448,0.100071
59449,0.100069
59450,0.100067
59451,0.100066
59452,0.100081
59453,0.100079
59454,0.100077
59455,0.100076
59456,0.100091
59457,0.100106
59458,0.100121
59459,0.100119
59460,0.100118
59461,0.100116
59462,0.100131
59463,0.100129
59464,0.100145
59465,0.100143
59466,0.100141
59467,0.10014
59468,0.100138
59469,0.100136
59470,0.100135
59471,0.100133
59472,0.100131
59473,0.100129
59474,0.100128
59475,0.100126
59476,0.100124
59477,0.100123
59478,0.100121
59479,0.100136
59480,0.100134
59481,0.100133
59482,0.100131
59483,0.100129
59484,0.100128
59485,0.100126
59486,0.100124
59487,0.100123
59488,0.100138
59489,0.100153
59490,0.100151
59491,0.10015
59492,0.100148
59493,0.100163
59494,0.100161
59495,0.10016
59496,0.100158
59497,0.100156
59498,0.100155
59499,0.100153
59500,0.100151
59501,0.10015
59502,0.100165
59503,0.100163
59504,0.100161
59505,0.10016
59506,0.100158
59507,0.100156
59508,0.100155
59509,0.100153
59510,0.100151
59511,0.10015
59512,0.100165
59513,0.100163
59514,0.100161
59515,0.10016
59516,0.100158
59517,0.100156
59518,0.100155
59519,0.100153
59520,0.100151
59521,0.10015
59522,0.100148
59523,0.100146
59524,0.100144
59525,0.100143
59526,0.100141
59527,0.100139
59528,0.100138
59529,0.100136
59530,0.100134
59531,0.100133
59532,0.100131
59533,0.100146
59534,0.100144
59535,0.100143
59536,0.100141
59537,0.100139
59538,0.100138
59539,0.100136
59540,0.100134
59541,0.100133
59542,0.100131
59543,0.100146
59544,0.100144
59545,0.100143
59546,0.100141
59547,0.100139
59548,0.100138
59549,0.100136
59550,0.100134
59551,0.100149
59552,0.100148
59553,0.100146
59554,0.100144
59555,0.100143
59556,0.100141
59557,0.100139
59558,0.100138
59559,0.100136
59560,0.100134
59561,0.100133
59562,0.100131
59563,0.100129
59564,0.100128
59565,0.100126
59566,0.100124
59567,0.100123
59568,0.100121
59569,0.100119
59570,0.100118
59571,0.100116
59572,0.100114
59573,0.100112
59574,0.100111
59575,0.100109
59576,0.100107
59577,0.100106
59578,0.100121
59579,0.100119
59580,0.100117
59581,0.100116
59582,0.100114
59583,0.100129
59584,0.100128
59585,0.100143
59586,0.100141
59587,0.100139
59588,0.100138
59589,0.100136
59590,0.100134
59591,0.100133
59592,0.100131
59593,0.100129
59594,0.100128
59595,0.100126
59596,0.100124
59597,0.100122
59598,0.100121
59599,0.100119
59600,0.100117
59601,0.100116
59602,0.100114
59603,0.100112
59604,0.100111
59605,0.100109
59606,0.100107
59607,0.100106
59608,0.100104
59609,0.100119
59610,0.100134
59611,0.100133
59612,0.100131
59613,0.100129
59614,0.100127
59615,0.100126
59616,0.100124
59617,0.100122
59618,0.100121
59619,0.100119
59620,0.100117
59621,0.100116
59622,0.100114
59623,0.100112
59624,0.100111
59625,0.100109
59626,0.100107
59627,0.100106
59628,0.100104
59629,0.100102
59630,0.100101
59631,0.100099
59632,0.100114
59633,0.100112
59634,0.100111
59635,0.100109
59636,0.100124
59637,0.100139
59638,0.100137
59639,0.100136
59640,0.100134
59641,0.100132
59642,0.100131
59643,0.100129
59644,0.100127
59645,0.100126
59646,0.100124
59647,0.100122
59648,0.100121
59649,0.100119
59650,0.100117
59651,0.100132
59652,0.100131
59653,0.100129
59654,0.100127
59655,0.100126
59656,0.100124
59657,0.100122
59658,0.100121
59659,0.100119
59660,0.100117
59661,0.100116
59662,0.100114
59663,0.100129
59664,0.100127
59665,0.100126
59666,0.100124
59667,0.100122
59668,0.100121
59669,0.100119
59670,0.100117
59671,0.100116
59672,0.100114
59673,0.100129
59674,0.100144
59675,0.100159
59676,0.100158
59677,0.100156
59678,0.100154
59679,0.100152
59680,0.100151
59681,0.100149
59682,0.100147
59683,0.100146
59684,0.100144
59685,0.100142
59686,0.100141
59687,0.100139
59688,0.100137
59689,0.100136
59690,0.100134
59691,0.100132
59692,0.100131
59693,0.100146
59694,0.100144
59695,0.100142
59696,0.100141
59697,0.100139
59698,0.100137
59699,0.100136
59700,0.100151
59701,0.100149
59702,0.100147
59703,0.100146
59704,0.100144
59705,0.100142
59706,0.100141
59707,0.100139
59708,0.100137
59709,0.100136
59710,0.100151
59711,0.100149
59712,0.100147
59713,0.100146
59714,0.100144
59715,0.100142
59716,0.100141
59717,0.100139
59718,0.100137
59719,0.100136
59720,0.100134
59721,0.100132
59722,0.100131
59723,0.100129
59724,0.100127
59725,0.100126
59726,0.100124
59727,0.100122
59728,0.100121
59729,0.100119
59730,0.100117
59731,0.100132
59732,0.100131
59733,0.100129
59734,0.100127
59735,0.100126
59736,0.100124
59737,0.100122
59738,0.100121
59739,0.100119
59740,0.100117
59741,0.100115
59742,0.100114
59743,0.100112
59744,0.10011
59745,0.100109
59746,0.100107
59747,0.100105
59748,0.100121
59749,0.100119
59750,0.100117
59751,0.100115
59752,0.100114
59753,0.100112
59754,0.10011
59755,0.100109
59756,0.100107
59757,0.100105
59758,0.100104
59759,0.100102
59760,0.1001
59761,0.100099
59762,0.100114
59763,0.100112
59764,0.10011
59765,0.100109
59766,0.100107
59767,0.100105
59768,0.100104
59769,0.100102
59770,0.100117
59771,0.100115
59772,0.100114
59773,0.100112
59774,0.10011
59775,0.100109
59776,0.100107
59777,0.100105
59778,0.100104
59779,0.100102
59780,0.1001
59781,0.100099
59782,0.100097
59783,0.100095
59784,0.100094
59785,0.100092
59786,0.10009
59787,0.100089
59788,0.100087
59789,0.100085
59790,0.100084
59791,0.100082
59792,0.100097
59793,0.100095
59794,0.100094
59795,0.100092
59796,0.10009
59797,0.100089
59798,0.100087
59799,0.100085
59800,0.100084
59801,0.100082
59802,0.10008
59803,0.100079
59804,0.100077
59805,0.100075
59806,0.100074
59807,0.100072
59808,0.10007
59809,0.100069
59810,0.100067
59811,0.100065
59812,0.100064
59813,0.100079
59814,0.100077
59815,0.100075
59816,0.100074
59817,0.100072
59818,0.10007
59819,0.100069
59820,0.100084
59821,0.100082
59822,0.10008
59823,0.100079
59824,0.100077
59825,0.100075
59826,0.100074
59827,0.100072
59828,0.10007
59829,0.100069
59830,0.100067
59831,0.100065
59832,0.100064
59833,0.100062
59834,0.10006
59835,0.100058
59836,0.100057
59837,0.100055
59838,0.100053
59839,0.100052
59840,0.10005
59841,0.100048
59842,0.100047
59843,0.100045
59844,0.100043
59845,0.100042
59846,0.10004
59847,0.100038
59848,0.100037
59849,0.100035
59850,0.100033
59851,0.100032
59852,0.10003
59853,0.100028
59854,0.100043
59855,0.100042
59856,0.10004
59857,0.100038
59858,0.100037
59859,0.100035
59860,0.100033
59861,0.100032
59862,0.10003
59863,0.100028
59864,0.100027
59865,0.100025
59866,0.100023
59867,0.100022
59868,0.10002
59869,0.100018
59870,0.100017
59871,0.100015
59872,0.100013
59873,0.100028
59874,0.100027
59875,0.100042
59876,0.100057
59877,0.100055
59878,0.100053
59879,0.100052
59880,0.10005
59881,0.100048
59882,0.100047
59883,0.100045
59884,0.100043
59885,0.100042
59886,0.10004
59887,0.100038
59888,0.100037
59889,0.100035
59890,0.100033
59891,0.100048
59892,0.100047
59893,0.100045
59894,0.100043
59895,0.100042
59896,0.10004
59897,0.100038
59898,0.100037
59899,0.100035
59900,0.100033
59901,0.100032
59902,0.10003
59903,0.100028
59904,0.100027
59905,0.100025
59906,0.100023
59907,0.100022
59908,0.10002
59909,0.100018
59910,0.100017
59911,0.100015
59912,0.100013
59913,0.100012
59914,0.10001
59915,0.100025
59916,0.100023
59917,0.100022
59918,0.10002
59919,0.100018
59920,0.100017
59921,0.100015
59922,0.100013
59923,0.100012
59924,0.10001
59925,0.100008
59926,0.100007
59927,0.100005
59928,0.100003
59929,0.100002
59930,0.1
59931,0.0999983
59932,0.0999967
59933,0.099995
59934,0.0999933
59935,0.0999917
59936,0.09999
59937,0.0999883
59938,0.0999867
59939,0.099985
59940,0.0999833
59941,0.0999816
59942,0.0999967
59943,0.099995
59944,0.0999933
59945,0.0999917
59946,0.100007
59947,0.100005
59948,0.100003
59949,0.100002
59950,0.1
59951,0.0999983
59952,0.0999967
59953,0.099995
59954,0.0999933
59955,0.0999917
59956,0.09999
59957,0.0999883
59958,0.100003
59959,0.100002
59960,0.1
59961,0.0999983
59962,0.0999967
59963,0.099995
59964,0.0999933
59965,0.100008
59966,0.100007
59967,0.100022
59968,0.10002
59969,0.100018
59970,0.100017
59971,0.100015
59972,0.100013
59973,0.100012
59974,0.10001
59975,0.100008
59976,0.100023
59977,0.100022
59978,0.100037
59979,0.100035
59980,0.100033
59981,0.100048
59982,0.100047
59983,0.100045
59984,0.10006
59985,0.100058
59986,0.100057
59987,0.100055
59988,0.10007
59989,0.100068
59990,0.100067
59991,0.100065
59992,0.10008
59993,0.100078
59994,0.100077
59995,0.100075
59996,0.100073
59997,0.100072
59998,0.10007
59999,0.100068
60000,0.100067
60001,0.100065
60002,0.100063
60003,0.100062
60004,0.10006
60005,0.100075
60006,0.100073
60007,0.100072
60008,0.10007
60009,0.100068
60010,0.100067
60011,0.100065
60012,0.100063
60013,0.100062
60014,0.10006
60015,0.100058
60016,0.100057
60017,0.100055
60018,0.100053
60019,0.100052
60020,0.10005
60021,0.100048
60022,0.100047
60023,0.100062
60024,0.10006
60025,0.100058
60026,0.100057
60027,0.100055
60028,0.100053
60029,0.100052
60030,0.10005
60031,0.100048
60032,0.100063
60033,0.100062
60034,0.10006
60035,0.100058
60036,0.100057
60037,0.100055
60038,0.100053
60039,0.100052
60040,0.10005
60041,0.100048
60042,0.100047
60043,0.100045
60044,0.10006
60045,0.100058
60046,0.100057
60047,0.100055
60048,0.100053
60049,0.100052
60050,0.10005
60051,0.100048
60052,0.100047
60053,0.100045
60054,0.100043
60055,0.100042
60056,0.10004
60057,0.100038
60058,0.100053
60059,0.100052
60060,0.10005
60061,0.100048
60062,0.100047
60063,0.100045
60064,0.100043
60065,0.100042
60066,0.10004
60067,0.100038
60068,0.100037
60069,0.100035
60070,0.100033
60071,0.100032
60072,0.10003
60073,0.100028
60074,0.100027
60075,0.100025
60076,0.100023
60077,0.100038
60078,0.100053
60079,0.100052
60080,0.10005
60081,0.100048
60082,0.100047
60083,0.100045
60084,0.100043
60085,0.100042
60086,0.10004
60087,0.100038
60088,0.100037
60089,0.100052
60090,0.100067
60091,0.100065
60092,0.100063
60093,0.100062
60094,0.10006
60095,0.100058
60096,0.100057
60097,0.100055
60098,0.100053
60099,0.100052
60100,0.10005
60101,0.100048
60102,0.100047
60103,0.100045
60104,0.10006
60105,0.100058
60106,0.100057
60107,0.100055
60108,0.10007
60109,0.100068
60110,0.100067
60111,0.100065
60112,0.10008
60113,0.100078
60114,0.100093
60115,0.100091
60116,0.10009
60117,0.100088
60118,0.100086
60119,0.100085
60120,0.100083
60121,0.100082
60122,0.10008
60123,0.100078
60124,0.100077
60125,0.100075
60126,0.10009
60127,0.100088
60128,0.100086
60129,0.100085
60130,0.100083
60131,0.100081
60132,0.10008
60133,0.100078
60134,0.100076
60135,0.100075
60136,0.100073
60137,0.100072
60138,0.10007
60139,0.100068
60140,0.100083
60141,0.100081
60142,0.10008
60143,0.100078
60144,0.100076
60145,0.100075
60146,0.10009
60147,0.100088
60148,0.100086
60149,0.100085
60150,0.100083
60151,0.100081
60152,0.10008
60153,0.100078
60154,0.100076
60155,0.100075
60156,0.100073
60157,0.100088
60158,0.100086
60159,0.100085
60160,0.100083
60161,0.100081
60162,0.10008
60163,0.100078
60164,0.100076
60165,0.100091
60166,0.10009
60167,0.100088
60168,0.100086
60169,0.100085
60170,0.100083
60171,0.100081
60172,0.10008
60173,0.100078
60174,0.100076
60175,0.100075
60176,0.100073
60177,0.100071
60178,0.10007
60179,0.100068
60180,0.100066
60181,0.100065
60182,0.10008
60183,0.100078
60184,0.100093
60185,0.100091
60186,0.10009
60187,0.100088
60188,0.100086
60189,0.100085
60190,0.100083
60191,0.100081
60192,0.10008
60193,0.100078
60194,0.100076
60195,0.100075
60196,0.100073
60197,0.100071
60198,0.100086
60199,0.100085
60200,0.100083
60201,0.100081
60202,0.10008
60203,0.100095
60204,0.100093
60205,0.100091
60206,0.10009
